customer_id,product_id,basket_date,basket_count
3157596,40598421,2019-06-02,2
2905503,37810716,2019-06-02,2
5073154,43373609,2019-06-02,2
11446253,34907175,2019-06-02,2
12296374,3799296,2019-06-02,2
2057814,50913862,2019-06-02,2
2524155,40818330,2019-06-02,2
34488624,51645774,2019-06-02,2
24877755,51248847,2019-06-02,2
7228888,49522309,2019-06-02,2
1065211,50957789,2019-06-02,2
11207304,46086096,2019-06-02,2
22887195,35891222,2019-06-02,2
41766839,46211109,2019-06-02,2
6577623,51055428,2019-06-02,2
31589349,39170227,2019-06-02,2
13027783,36711108,2019-06-03,2
9974648,43446678,2019-06-03,2
10395582,47220200,2019-06-02,2
22931427,32280005,2019-06-02,2
10621740,47043723,2019-06-02,2
23201893,44892821,2019-06-01,2
37137124,40768247,2019-06-01,4
35489208,46004922,2019-06-01,2
7458860,36511660,2019-06-01,2
42930239,36502526,2019-06-01,2
10820537,41837098,2019-06-01,2
8929991,31811873,2019-06-01,2
5500151,36703536,2019-06-04,2
29606742,35033621,2019-06-04,2
35577558,42078016,2019-06-01,2
41356608,31111402,2019-06-01,2
10568555,4366597,2019-06-01,2
25623029,45827189,2019-06-01,2
42068208,35193989,2019-06-01,2
6514476,42621205,2019-06-01,2
40222736,4349035,2019-06-01,2
31694148,47745574,2019-06-01,2
4207735,32568008,2019-06-01,2
20155868,34861413,2019-06-01,2
39620846,42727135,2019-06-01,2
13350001,47083102,2019-06-01,2
2553528,40507357,2019-06-01,2
1705314,2884581,2019-06-01,2
7419249,34331663,2019-06-01,2
18567335,49262730,2019-06-01,2
12590507,31180949,2019-06-01,2
10162800,31162316,2019-06-01,2
12779109,3449802,2019-06-01,2
21080588,47145450,2019-06-01,3
43018096,38591604,2019-06-01,2
28980085,33623645,2019-06-01,3
1386233,31267177,2019-06-01,2
8279920,48228506,2019-06-01,2
41873423,31641496,2019-06-01,2
14001077,31255558,2019-06-01,2
41112750,25729159,2019-06-01,3
4534475,37214578,2019-06-01,2
25085159,40275989,2019-06-01,2
16510569,39176034,2019-06-19,2
11014967,4695394,2019-06-19,2
35477297,52087211,2019-06-19,3
4647828,48752234,2019-06-19,2
34256671,34397758,2019-06-19,2
4146086,48598354,2019-06-19,2
9929814,39919990,2019-06-19,2
7171969,2925652,2019-06-19,2
25094465,2732450,2019-06-19,2
14849129,31559300,2019-06-19,5
40316299,52166340,2019-06-19,3
22246543,34933215,2019-06-19,2
43787374,31243569,2019-06-19,2
4656684,35464891,2019-06-19,2
32037116,625682,2019-06-19,2
13648518,39543957,2019-06-19,2
33360218,50897410,2019-06-19,2
17946707,50302023,2019-06-19,2
18257991,49215520,2019-06-19,2
4146417,43161357,2019-06-19,2
12245738,42697748,2019-06-18,2
37990555,40971632,2019-06-19,2
30423002,33518288,2019-06-19,2
1635466,32640512,2019-06-19,2
23071500,5478844,2019-06-19,4
14915452,31637474,2019-06-19,2
41762115,50476870,2019-06-19,2
18144248,34214027,2019-06-19,2
11295608,42779597,2019-06-18,2
1506773,47122587,2019-06-19,2
44459252,47178327,2019-06-19,2
18532107,7587271,2019-06-19,3
21216948,55464635,2019-06-19,2
18381634,39658451,2019-06-19,2
6657646,5774338,2019-06-19,2
5670619,48974046,2019-06-19,2
5363618,3295568,2019-06-19,2
10661289,31451464,2019-06-19,2
31858890,32984356,2019-06-19,2
4104399,43524799,2019-06-19,2
6031997,48079368,2019-06-18,2
10283527,44709159,2019-06-18,2
7150930,6023474,2019-06-18,2
17968227,49873011,2019-06-18,2
11373645,50601841,2019-06-18,2
33890381,46477489,2019-06-18,2
9038487,52617355,2019-06-18,2
3429911,49522283,2019-06-18,3
14771289,2486041,2019-06-18,2
17410394,46309765,2019-06-18,2
9011399,45995863,2019-06-18,2
28204561,37827809,2019-06-18,2
5143900,35865180,2019-06-18,2
14023496,52643742,2019-06-18,2
2270492,47552379,2019-06-18,2
33559397,31098425,2019-06-18,2
3490685,45166445,2019-06-18,2
2745770,32412156,2019-06-18,5
13001154,46278101,2019-06-18,2
10272368,35133529,2019-06-18,2
27021765,36873526,2019-06-18,2
26001836,34414884,2019-06-18,2
15217613,41085113,2019-06-18,2
945924,46568051,2019-06-18,2
11627458,48596442,2019-06-18,2
26062074,44161955,2019-06-18,2
7419249,53031438,2019-06-18,2
3684507,4524965,2019-06-18,2
13208246,31089336,2019-06-18,2
17908692,350193,2019-06-18,2
37937728,34454087,2019-06-18,2
3980009,42033033,2019-06-18,2
42541854,47489240,2019-06-17,2
7341330,37444851,2019-06-17,2
11623542,9502748,2019-06-17,2
6632945,37751680,2019-06-17,2
31116770,51066042,2019-06-17,2
14855981,43448366,2019-06-17,2
9930306,32014623,2019-06-17,2
24109911,31124081,2019-06-17,3
23008753,3486058,2019-06-17,2
35706296,48248005,2019-06-17,3
4463901,31374169,2019-06-17,2
4463901,44744318,2019-06-17,2
10500261,42743720,2019-06-17,2
25524437,34231923,2019-06-17,2
13036334,46225186,2019-06-17,2
12903833,54687990,2019-06-17,2
1439610,34758456,2019-06-17,2
1708962,50866323,2019-06-17,2
16394419,31889566,2019-06-17,2
42650858,32591275,2019-06-17,2
32479629,55521098,2019-06-17,2
9784337,42794056,2019-06-17,2
10879583,50589651,2019-06-17,2
40879188,45607399,2019-06-17,2
18248413,49080292,2019-06-17,2
2105853,49226987,2019-06-17,3
18863475,51789407,2019-06-17,2
25374458,43375830,2019-06-16,2
25433532,4079048,2019-06-16,2
3731266,42165097,2019-06-16,2
23126975,35847549,2019-06-16,2
16198630,38110565,2019-06-16,2
13376074,31263744,2019-06-16,2
21712605,54322017,2019-06-16,3
34794336,49560031,2019-06-16,2
10371152,53035093,2019-06-16,2
2021322,49922213,2019-06-16,2
25309986,3766251,2019-06-16,2
7184702,51246640,2019-06-16,3
20602144,32193349,2019-06-16,2
41075710,52335364,2019-06-16,4
18370724,40276017,2019-06-16,2
12348512,47296034,2019-06-16,2
12194304,33200807,2019-06-17,2
43228389,46000191,2019-06-16,2
18547748,1070014,2019-06-16,2
29966902,7129427,2019-06-16,2
7235219,32309727,2019-06-16,2
4101204,35052140,2019-06-16,2
28122012,31081038,2019-06-16,2
44361622,34491162,2019-06-16,2
32321309,47008854,2019-06-16,2
20265311,6396718,2019-06-16,2
775953,46557403,2019-06-16,2
17453528,31059168,2019-06-16,2
13334387,34350893,2019-06-16,2
40381125,32099011,2019-06-16,2
10313836,43699107,2019-06-16,4
3556347,54310303,2019-06-16,2
1670818,39329222,2019-06-16,2
40115730,49811850,2019-06-16,2
37733587,4066994,2019-05-25,2
27681051,2032031,2019-05-25,2
16382353,32139021,2019-05-25,2
7283206,32492841,2019-05-25,2
11592714,40548175,2019-05-25,2
13628198,49472240,2019-05-25,2
14017139,35449470,2019-05-25,2
17225589,35011030,2019-05-25,2
12719718,46130148,2019-05-25,3
21549732,43852687,2019-05-26,2
18701121,36711049,2019-05-25,2
21022449,37172575,2019-05-25,2
1114755,31060332,2019-05-25,2
15986352,35784275,2019-05-25,2
11842343,14261309,2019-05-25,2
30448226,30243459,2019-05-25,2
7750833,32333785,2019-05-25,2
10779958,46686580,2019-05-25,2
7844739,6059114,2019-05-25,2
8936455,41697943,2019-05-25,2
9691301,42831960,2019-05-25,2
3584356,686787,2019-05-25,2
35452670,4193867,2019-05-25,2
14667819,31759379,2019-05-25,2
1697714,6318016,2019-05-25,2
5583268,36288162,2019-05-25,2
22550786,35187319,2019-05-25,2
7501698,32099008,2019-05-25,2
28816307,2426844,2019-05-25,2
2859941,37482242,2019-05-25,2
3544180,50107998,2019-05-25,2
1588866,4724798,2019-05-25,3
21712168,2582512,2019-05-25,2
8314,3766775,2019-05-25,3
11294262,46295104,2019-05-25,2
2313684,31511819,2019-05-25,2
13748824,48411711,2019-05-25,2
17408277,47121003,2019-05-25,2
10320563,50125240,2019-05-25,2
32921530,44295837,2019-05-25,2
18941441,35604717,2019-05-25,2
11869304,39475980,2019-05-25,2
31166427,32718549,2019-05-25,2
27657559,5298692,2019-05-25,2
2785524,48377232,2019-05-25,2
9784424,5914571,2019-05-25,2
35824692,4349063,2019-05-25,2
8314,3328663,2019-05-25,2
5492430,37603156,2019-05-25,2
14124972,31798891,2019-05-25,2
10413163,86003,2019-05-25,2
13723113,35779708,2019-05-24,2
23913662,3125692,2019-05-24,3
2776338,39606519,2019-05-24,2
2625980,36947481,2019-05-25,2
3782068,33266900,2019-05-25,2
14032838,4362378,2019-05-25,2
11218040,45969158,2019-05-25,2
23599311,31809421,2019-05-25,2
15630707,46744123,2019-05-25,2
41521732,13058709,2019-05-25,3
2792793,41160723,2019-05-25,2
4853539,46413565,2019-05-25,2
16355173,44695842,2019-05-25,3
6126340,48664859,2019-05-25,4
2297858,46230452,2019-05-25,2
2045302,43228386,2019-05-25,2
24454235,2053561,2019-05-25,2
10102105,39761994,2019-05-25,2
33441827,38383130,2019-05-24,2
7284718,32907793,2019-05-24,2
31291111,47593703,2019-05-24,2
32067591,43302446,2019-05-25,2
13584361,4785004,2019-05-25,2
13900602,35432042,2019-05-25,2
1948697,3554228,2019-05-25,2
3373671,4483481,2019-05-25,2
15690666,50853396,2019-05-24,2
26312875,38882076,2019-05-25,2
12833485,1271909,2019-05-25,2
40083823,2974139,2019-05-25,2
40497703,6044223,2019-05-25,2
10249191,40153668,2019-05-24,2
8366377,37790815,2019-05-24,2
17938258,42351026,2019-05-24,2
36081427,4056391,2019-05-24,3
23430072,33215802,2019-05-24,2
16590127,46301310,2019-05-24,3
10771763,35690010,2019-05-24,2
3437174,3735288,2019-05-25,2
22966201,46163256,2019-05-25,2
4286044,4587969,2019-05-25,2
35178880,7029269,2019-05-25,2
1966748,4399948,2019-05-25,2
42155385,33868730,2019-05-25,2
11764624,33111364,2019-05-24,4
21385173,37975508,2019-05-24,2
41989126,48249134,2019-05-24,2
41291140,6624405,2019-05-24,2
25550048,39118910,2019-05-24,2
15284205,31063311,2019-05-24,2
12020432,49604934,2019-05-24,4
11840377,31140981,2019-05-24,2
8653841,43547321,2019-05-24,2
23182235,32884569,2019-05-24,3
12925158,45995773,2019-05-24,2
2203560,40376341,2019-05-24,2
30157361,36812451,2019-05-24,2
23679751,2456162,2019-05-24,2
10547390,750540,2019-05-24,2
9377786,33477261,2019-05-24,2
23595898,38342350,2019-05-24,3
31672227,31683091,2019-05-24,2
3028093,3616971,2019-05-24,2
22489039,46208934,2019-05-24,2
11899597,4276745,2019-05-24,2
1883014,38088050,2019-05-24,2
17546749,47086221,2019-05-24,2
1721690,32320762,2019-05-24,2
20856024,31714866,2019-05-24,2
9380756,32775978,2019-05-24,2
20504107,47050843,2019-05-24,2
25579957,1246863,2019-05-24,2
41399787,44307125,2019-05-24,2
6443095,7044661,2019-05-24,2
15532029,41024968,2019-05-24,2
42053193,38910529,2019-05-24,2
856490,47321439,2019-05-25,2
23597754,33686526,2019-05-25,3
4456383,42695371,2019-05-25,2
10750348,35197019,2019-05-25,2
39955917,43774192,2019-05-25,2
6625065,2075487,2019-05-25,2
40595960,34947607,2019-05-25,2
8622069,1836835,2019-05-25,2
21725036,35628133,2019-05-24,2
22220474,45732598,2019-05-24,2
4868502,47492999,2019-05-24,2
31629002,46398614,2019-05-24,2
11539058,35740805,2019-05-24,2
11744031,31544504,2019-05-24,2
22497901,44610463,2019-05-24,2
8943424,3980174,2019-05-24,2
14220459,40591826,2019-05-24,2
20455005,6370596,2019-05-24,2
28654750,40219229,2019-05-24,2
3460515,47466977,2019-05-24,2
14870122,3909610,2019-05-24,2
13646301,36256716,2019-05-24,2
18012306,31166639,2019-05-24,2
1016864,50364732,2019-05-24,2
1537085,44748408,2019-05-24,2
15483576,35034417,2019-05-24,2
22186148,37144354,2019-05-24,2
11035754,46111498,2019-05-24,2
18353034,43173978,2019-05-24,2
42110495,44161094,2019-05-24,2
16241523,48935781,2019-05-24,2
13645456,46473123,2019-05-24,2
36921082,43837759,2019-05-24,2
14542663,41223648,2019-05-24,3
29740272,49967604,2019-05-24,2
18832433,2021248,2019-05-24,2
10715226,40780130,2019-05-24,2
11066333,49120949,2019-05-24,2
3442581,44695616,2019-05-24,2
11887857,48727667,2019-05-24,2
34392754,4269015,2019-05-25,2
37239608,49956506,2019-05-24,2
40689010,39441794,2019-05-24,2
22357640,32221319,2019-05-24,2
3003075,45627895,2019-05-24,2
41133785,7081214,2019-05-24,2
16418326,5983196,2019-05-24,2
20287735,43453011,2019-05-24,3
41420696,270717,2019-05-24,2
17430377,50602118,2019-05-24,2
4528539,44062470,2019-05-24,2
22944975,44745000,2019-05-24,2
1051764,35753673,2019-05-24,2
3631117,6306498,2019-05-24,2
2867282,40208986,2019-05-24,2
38349322,3168264,2019-05-24,3
12589174,43756097,2019-05-24,2
4628358,48059558,2019-05-24,2
5001868,4260327,2019-05-24,2
17111379,4462077,2019-05-24,2
13797626,3312104,2019-05-23,3
39758320,46463880,2019-05-23,2
26605306,34186474,2019-05-23,2
22104809,3339229,2019-05-23,2
41317314,4409952,2019-05-23,2
41457399,46815957,2019-05-23,2
23607962,37440994,2019-05-23,2
28400479,4695836,2019-05-23,3
12081532,49479592,2019-05-23,2
11055363,47333814,2019-05-23,2
1432409,35879577,2019-05-23,2
27004654,25729159,2019-05-23,2
10327624,39194362,2019-05-23,2
14408223,49312873,2019-05-23,3
20110192,48394305,2019-05-23,2
5004395,31713916,2019-05-23,2
13411691,36423689,2019-05-23,3
21700599,39727271,2019-05-23,2
31055688,44132067,2019-05-23,2
12165193,35495826,2019-05-23,2
41753952,3621831,2019-05-23,2
29123887,50052194,2019-05-23,3
12638063,4693189,2019-05-23,2
12420988,49215510,2019-05-23,2
3223422,49267967,2019-05-23,2
11515779,45734074,2019-05-23,2
41630419,1069847,2019-05-23,2
10260771,40193645,2019-05-23,2
5210312,6415377,2019-05-23,2
13197764,34869442,2019-05-23,2
32627110,49460889,2019-05-23,2
26886911,4446440,2019-05-22,2
10707999,37198092,2019-05-22,3
36115179,31557034,2019-05-22,2
16586799,34239311,2019-05-22,2
6871663,33868512,2019-05-22,2
5574347,37251216,2019-05-22,3
17689507,6120421,2019-05-23,3
18840719,32096611,2019-05-22,2
4856973,47622074,2019-05-22,2
19879095,36396714,2019-05-22,3
34327643,38448771,2019-05-22,3
22497287,31470949,2019-05-22,2
38212786,6630838,2019-05-22,2
10773358,41676102,2019-05-22,2
12754931,45290429,2019-05-22,2
966575,4916074,2019-05-22,2
33976935,1869259,2019-05-22,2
15432257,46555843,2019-05-22,3
41881071,32613590,2019-05-22,2
25926216,40194107,2019-05-22,2
18304921,48835615,2019-05-22,2
41877533,42466586,2019-05-22,2
10794659,46190987,2019-05-22,2
4253476,35784290,2019-05-22,2
9638796,47478794,2019-05-22,2
2504211,1152915,2019-05-22,2
34076111,75816,2019-05-22,2
18040171,49706997,2019-05-22,2
14989141,36353149,2019-05-22,2
34234488,39898664,2019-05-22,2
3247708,40478015,2019-05-21,2
14134718,6267828,2019-05-21,2
35716175,37851700,2019-05-21,2
26711546,42344980,2019-05-21,2
18113560,924387,2019-05-22,2
36708894,42545575,2019-05-21,2
7661735,48710722,2019-05-21,2
72263,41881971,2019-05-21,2
7661735,40066033,2019-05-21,2
5714860,34358085,2019-05-21,2
12817128,42744101,2019-05-21,3
10996812,41743155,2019-05-21,2
21375707,6773149,2019-05-21,2
16060286,4213878,2019-05-21,2
14780474,34498873,2019-05-21,2
13369485,7105656,2019-05-21,2
38349322,6977893,2019-05-21,2
14132707,47417514,2019-05-21,7
22377527,34736729,2019-05-21,3
32250648,38274757,2019-05-21,4
6597669,1294854,2019-05-21,2
40807131,2240454,2019-05-21,2
35573384,52798,2019-05-21,2
14273158,42725958,2019-05-21,2
30413809,42466415,2019-05-21,2
10401178,46727639,2019-05-22,2
10752999,46952244,2019-05-21,2
24442495,5478844,2019-05-21,2
22034134,43121313,2019-05-21,2
13042796,49542635,2019-05-21,2
4429925,46401103,2019-05-21,2
40175527,104281,2019-05-21,2
10128335,3937199,2019-05-21,2
3977530,5747905,2019-05-21,2
15150586,35323185,2019-05-21,2
9580273,41830384,2019-05-21,2
36620991,43345728,2019-05-21,3
41466190,31076790,2019-05-21,2
23748449,33623645,2019-05-21,2
298524,39362740,2019-05-21,2
2135654,37473881,2019-05-21,2
6246283,39143451,2019-05-21,2
3088546,33269327,2019-05-21,2
12435203,6620691,2019-05-21,2
39605705,41519121,2019-05-21,2
41126041,36545163,2019-05-21,2
40924074,48542377,2019-05-21,2
23283301,25592859,2019-05-21,2
17476043,47311598,2019-05-21,2
1055541,31972236,2019-05-21,2
14210483,2784849,2019-05-21,2
1569685,34815982,2019-05-21,2
16248528,3735215,2019-05-21,2
25498239,34471105,2019-05-21,2
23656566,32511263,2019-05-21,2
15040970,32787016,2019-05-21,2
29574756,2378650,2019-05-20,2
10345004,34407849,2019-05-21,2
22537371,42040796,2019-05-21,2
41777038,40780545,2019-05-21,2
40900590,45520888,2019-05-20,4
32242789,44055508,2019-05-21,2
16838194,31843261,2019-05-21,2
8276934,37490105,2019-05-21,2
9015996,658915,2019-05-20,2
8823403,44597062,2019-05-21,2
17095300,40276034,2019-05-20,2
15897644,6896816,2019-05-20,2
1874710,34340471,2019-05-21,2
21053410,41885318,2019-05-20,2
7499129,40193104,2019-05-20,2
18754580,43169194,2019-05-20,2
18873710,44598069,2019-05-20,2
575579,35304417,2019-05-20,3
21647073,43333275,2019-05-20,2
14710624,6368797,2019-05-20,2
41317228,2838102,2019-05-20,2
41474235,43821032,2019-05-20,2
32344985,43345384,2019-05-20,2
28407707,4741116,2019-05-20,2
38751020,41009205,2019-05-20,2
22507982,31298630,2019-05-20,3
1785701,47552198,2019-05-20,2
15094133,33679117,2019-05-20,2
38059551,954452,2019-05-20,2
7328112,32229572,2019-05-20,2
10250791,44694778,2019-05-20,2
22547168,42695424,2019-05-20,2
25948189,2491060,2019-05-20,2
17797705,3992407,2019-05-20,2
9675660,42405297,2019-05-20,2
28201303,1008384,2019-05-20,2
14250260,35145546,2019-05-20,2
4067697,36322504,2019-05-20,2
2689413,46953147,2019-05-20,2
24426,3282345,2019-05-20,2
16430866,42940814,2019-05-20,2
1896835,7080318,2019-05-20,2
25219817,46655932,2019-05-20,2
12979710,36377223,2019-05-20,2
18419817,36704178,2019-05-20,2
7260037,39839904,2019-05-20,2
21253146,711758,2019-05-20,3
15754739,47943128,2019-05-20,3
12899622,48833377,2019-05-20,3
30997054,44130998,2019-05-20,2
5637020,46020196,2019-05-20,2
7435936,46869486,2019-05-20,2
16383450,46011194,2019-05-20,2
17492983,37806541,2019-05-20,2
32037116,38035508,2019-05-20,2
13263739,41935664,2019-05-20,2
12041932,46275127,2019-05-20,2
34385809,6360665,2019-05-20,2
31639027,32280526,2019-05-20,2
15531744,44748679,2019-05-20,2
25897075,2655711,2019-05-20,2
14602191,29127359,2019-05-20,2
5601179,36418716,2019-05-20,2
5026179,3287473,2019-05-20,2
31314085,146857,2019-05-20,2
36789062,7129879,2019-05-20,2
41360678,34628424,2019-05-20,2
22515057,41932546,2019-05-20,2
1655792,35504413,2019-05-20,2
40508450,35920441,2019-05-20,2
34363312,2170770,2019-05-20,2
12048872,46254271,2019-05-20,2
10330920,33123172,2019-05-20,2
7456770,31843261,2019-05-20,2
35586201,2058902,2019-05-20,3
12864544,38923930,2019-05-20,2
41090510,48976265,2019-05-20,3
4043518,46051409,2019-06-19,2
16717175,49215733,2019-06-19,2
21929050,37857528,2019-06-19,2
12574090,32444866,2019-06-19,2
9197941,47869711,2019-06-19,3
39755436,6896378,2019-06-19,2
28120899,35770875,2019-06-19,2
31449878,47453564,2019-06-19,2
108219,31381934,2019-06-19,2
20378483,34982846,2019-06-19,2
44252072,4437094,2019-06-19,2
12709304,31171214,2019-06-19,2
44095389,40275989,2019-06-19,2
44225430,51821595,2019-06-18,2
811880,47047032,2019-06-19,2
27315361,40275998,2019-06-18,3
4830425,42042317,2019-06-19,2
14434259,1078949,2019-06-19,2
12308774,32032717,2019-06-19,2
21502721,31354308,2019-06-18,2
31393514,47047046,2019-06-18,2
44394778,31292542,2019-06-18,2
1488168,55790974,2019-06-19,2
43170079,46634347,2019-06-19,2
40137220,35833844,2019-06-19,2
26633229,36524495,2019-06-19,2
15313695,39602935,2019-06-19,2
5420350,3807324,2019-06-19,2
41459214,44268320,2019-06-19,2
40222415,1845174,2019-06-19,3
20102580,35129179,2019-06-18,2
1411526,34883332,2019-06-18,2
23302025,35253037,2019-06-19,2
23026945,47227529,2019-06-18,2
24271798,3540236,2019-06-18,2
44473609,40276068,2019-06-18,2
19175251,49005509,2019-06-18,2
1070383,4431242,2019-06-18,2
3168357,3036080,2019-06-18,2
13661908,32852144,2019-06-18,2
14398982,31373989,2019-06-18,2
6193561,33269445,2019-06-18,2
11165656,54587603,2019-06-18,2
27018113,38132965,2019-06-18,2
15569513,54173069,2019-06-18,2
30284954,42211212,2019-06-18,2
25759354,42249108,2019-06-18,2
8659512,42680617,2019-06-18,2
6902420,50267050,2019-06-18,2
32609005,32412156,2019-06-18,2
31433641,46743111,2019-06-18,2
27787248,5898457,2019-06-18,2
44453836,54587893,2019-06-18,2
44460516,47417885,2019-06-18,2
33747309,34408527,2019-06-18,2
13258321,49927888,2019-06-18,2
14410326,46982479,2019-06-18,2
11752392,31516269,2019-06-18,2
12775222,32596720,2019-06-18,2
29414527,31873581,2019-06-18,2
1122838,48759710,2019-06-18,2
11060326,39036724,2019-06-18,2
11060326,39037099,2019-06-18,2
7646365,5898322,2019-06-18,2
817513,3607640,2019-06-18,2
4885725,46283904,2019-06-18,2
40575770,34605768,2019-06-18,2
4593926,2301407,2019-06-18,2
11234513,7105676,2019-06-18,3
18608994,40100903,2019-06-17,2
23544331,47644863,2019-06-17,3
13619421,35784881,2019-06-17,2
11789588,6827793,2019-06-17,2
9158844,31773673,2019-06-17,2
11142949,42690546,2019-06-17,2
42653080,38347301,2019-06-17,2
9700145,43802423,2019-06-17,2
9283280,41638673,2019-06-17,2
62725,42215883,2019-06-17,2
23011543,40275998,2019-06-17,2
42079666,35496075,2019-06-17,3
32277262,55399273,2019-06-17,2
20354683,4194932,2019-06-17,2
18250146,47086250,2019-06-17,2
36600055,4470345,2019-06-17,2
24213670,5747559,2019-06-17,2
5759101,36294771,2019-06-17,2
18617678,53580288,2019-06-17,3
19898032,32729495,2019-06-17,2
4728353,36503966,2019-06-17,3
12483354,6685655,2019-06-17,2
18403208,2283822,2019-06-17,2
22377527,44849434,2019-06-17,4
17589490,41982582,2019-06-17,2
27620436,39379248,2019-06-17,2
33762683,33973190,2019-06-17,2
10181236,35213234,2019-06-17,2
5736506,43914395,2019-06-17,2
10666130,36263781,2019-06-17,2
11284240,47883721,2019-06-17,2
37585696,51915263,2019-06-17,2
14298198,6427926,2019-06-17,2
42296364,36942828,2019-06-17,2
40381125,53622732,2019-06-17,7
17132963,50667338,2019-06-17,2
11431533,48018508,2019-06-17,2
11713136,49577203,2019-06-17,2
3145320,3342900,2019-06-17,2
3321666,43786395,2019-06-17,2
12288192,55385939,2019-06-16,2
7374067,6043841,2019-06-16,2
12221726,46313443,2019-06-16,2
16741759,32282850,2019-06-16,3
1663203,39916032,2019-06-16,4
24201695,49556385,2019-06-16,3
2914348,32069104,2019-06-16,2
12733745,46296420,2019-06-16,2
39624831,54088106,2019-06-16,2
8638758,3790117,2019-06-16,2
10785340,32804808,2019-06-16,2
17078448,50317408,2019-06-16,5
8468187,35462471,2019-06-16,2
7552597,3952198,2019-06-16,2
21811327,33827655,2019-06-16,4
3478715,32194395,2019-06-16,2
11063305,32889632,2019-06-16,2
14004503,35133243,2019-06-16,2
22913317,42678283,2019-06-16,2
29144255,7163984,2019-06-16,2
41475678,3711312,2019-06-16,3
6466628,41191028,2019-06-16,2
11467975,46015111,2019-06-16,2
9382577,35134221,2019-06-16,2
2920056,41259618,2019-06-16,2
33029544,44165330,2019-06-16,2
25471284,31928883,2019-06-16,3
21093104,48044387,2019-06-16,2
18467665,34359671,2019-06-16,2
33975778,31132771,2019-06-16,2
13884331,48937315,2019-06-16,2
11159614,53560299,2019-06-16,2
9566162,41696363,2019-06-16,2
11009114,42431004,2019-06-16,2
3156311,16190909,2019-06-16,2
31569661,46935756,2019-06-16,2
8134634,55246928,2019-06-16,2
11218160,39573460,2019-06-16,2
1083975,6728937,2019-06-16,2
821527,32125005,2019-06-16,3
27333445,31095253,2019-06-16,2
5060724,37809723,2019-06-16,2
4853991,31534892,2019-06-16,2
9931006,52204742,2019-06-16,2
9272300,31943139,2019-06-15,2
26513626,40093570,2019-06-16,2
7492085,46506432,2019-06-16,2
39773364,45347934,2019-06-16,2
11421723,48693764,2019-06-16,3
33133156,6744094,2019-06-15,2
12173890,45300919,2019-06-15,5
40390818,6865276,2019-06-15,2
33828000,44596989,2019-06-15,2
14953708,8384848,2019-06-15,2
26608353,2731307,2019-06-15,2
14929705,2627774,2019-06-15,2
16606123,4244838,2019-06-15,2
1592375,6489348,2019-06-15,2
1115306,46923019,2019-06-15,2
3783958,46159393,2019-06-15,2
11983492,33511519,2019-06-15,2
7366704,3870583,2019-06-15,2
3215817,30561109,2019-06-15,2
34854974,47865450,2019-06-15,2
3874369,50345086,2019-06-15,2
1479498,5775895,2019-06-15,3
33389448,6243280,2019-06-15,2
5694612,2580202,2019-06-15,2
27408290,31431913,2019-06-15,2
20265369,42520901,2019-06-15,2
35992310,46858785,2019-06-15,2
10622851,43301770,2019-06-15,2
3937156,32055294,2019-06-15,2
5654207,51242285,2019-06-15,2
15648097,1263681,2019-06-15,2
12334483,3508879,2019-06-15,3
22372003,46212951,2019-06-15,2
23680619,46745557,2019-06-15,2
4013314,48389323,2019-06-15,2
16743545,2871413,2019-06-15,2
3017219,7081487,2019-06-15,2
1427305,2047940,2019-06-15,2
892670,38563409,2019-06-15,2
28517519,44343992,2019-06-15,2
27513804,31068719,2019-06-15,2
12850307,18363259,2019-06-15,2
24998017,38382770,2019-06-15,2
24782505,42350213,2019-06-15,2
16715886,49012547,2019-06-15,2
34624302,45605516,2019-06-15,2
17008509,49266625,2019-06-15,2
8199256,36811739,2019-06-15,2
3576892,52140030,2019-06-15,2
4746781,42555479,2019-06-14,2
28954370,31124589,2019-06-14,2
18901865,46902277,2019-06-14,2
27764485,43900263,2019-06-14,6
38241748,50728279,2019-06-14,2
32245100,85559,2019-06-14,2
2320249,47164267,2019-06-14,2
10818211,51967607,2019-06-14,2
19146118,35134023,2019-06-14,2
29375157,33099340,2019-06-14,3
13624400,41995562,2019-06-14,2
11082045,39639033,2019-06-14,2
935677,1070104,2019-06-14,2
12808937,6420717,2019-06-15,2
19236382,1265437,2019-06-15,2
3397291,50835260,2019-06-14,2
11909337,50046403,2019-06-14,3
1542298,39392914,2019-06-14,2
6732271,49223746,2019-06-14,2
6514476,36704249,2019-06-14,3
39648552,31674948,2019-06-14,2
25207448,4445642,2019-06-14,2
3189304,41897852,2019-06-14,2
12820357,42466415,2019-06-14,2
42610894,46858790,2019-06-14,2
11159506,46210952,2019-06-14,2
11139195,33163670,2019-06-14,2
4130701,47022677,2019-06-14,2
8623579,6076732,2019-06-14,2
3230326,513842,2019-06-14,2
43263193,37286567,2019-06-14,2
7429554,42690363,2019-06-14,2
26434768,4349842,2019-06-14,2
25011026,31378732,2019-06-14,2
17849944,43547827,2019-06-14,3
39739497,4601958,2019-06-14,3
14479107,33321392,2019-06-14,2
10102993,42781057,2019-06-14,2
25390770,47430747,2019-06-14,2
13783774,50350644,2019-06-14,2
18028363,6019664,2019-06-14,2
18246487,6477201,2019-06-14,2
44207943,43873658,2019-06-16,2
44160621,34533249,2019-06-14,2
11419385,4923966,2019-06-14,2
7838507,43209526,2019-06-14,2
14765476,35470357,2019-06-14,2
14787732,40574715,2019-06-14,2
3822409,34026885,2019-06-14,3
