base_price,discount_percentage,quantity,manufacturer,tax_amount,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price
28.99,0,1,Tigress Enterprises,0,17948,Women's Accessories,ZO0090700907,28.99,0,15.36,sold_product_569010_17948,0,2016-12-14T18:47:31+00:00,Tote bag - old rose,28.99,28.99,28.99
32.99,0,1,Oceanavigations,0,22803,Women's Clothing,ZO0265002650,32.99,0,17.48,sold_product_569010_22803,0,2016-12-14T18:47:31+00:00,Blouse - red,32.99,32.99,32.99
16.99,0,1,Low Tide Media,0,2777,Men's Clothing,ZO0475704757,16.99,0,8.33,sold_product_576485_2777,0,2016-12-20T08:26:53+00:00,2 PACK - Basic T-shirt - white,16.99,16.99,16.99
24.99,0,1,Pyramidustries,0,18264,Women's Clothing,ZO0176101761,24.99,0,12.25,sold_product_587466_18264,0,2016-12-28T12:01:26+00:00,Jumper - bordeaux/silver,24.99,24.99,24.99
24.99,0,1,Tigress Enterprises,0,9451,Women's Clothing,ZO0100801008,24.99,0,11.5,sold_product_725676_9451,0,2016-12-22T07:27:50+00:00,Pyjama top - dusty pink,24.99,24.99,24.99
25.99,0,1,Pyramidustries,0,8290,Women's Clothing,ZO0171201712,25.99,0,12.48,sold_product_590456_8290,0,2016-12-30T17:31:12+00:00,Blouse - black,25.99,25.99,25.99
59.99,0,1,Gnomehouse,0,22976,Women's Shoes,ZO0323503235,59.99,0,31.19,sold_product_587590_22976,0,2016-12-28T14:12:29+00:00,Slip-ons - black/white,59.99,59.99,59.99
11.99,0,1,Tigress Enterprises,0,19077,Women's Accessories,ZO0076000760,11.99,0,5.88,sold_product_587590_19077,0,2016-12-28T14:12:29+00:00,Wallet - black,11.99,11.99,11.99
49.99,0,1,Tigress Enterprises,0,9351,Women's Clothing,ZO0042200422,49.99,0,23.5,sold_product_581465_9351,0,2016-12-24T02:28:19+00:00,Cocktail dress / Party dress - emerald,49.99,49.99,49.99
24.99,0,1,Tigress Enterprises,0,18162,Women's Accessories,ZO0098000980,24.99,0,12.99,sold_product_581465_18162,0,2016-12-24T02:28:19+00:00,Tote bag - black,24.99,24.99,24.99
10.99,0,1,Elitelligence,0,17363,Men's Clothing,ZO0555005550,10.99,0,5.39,sold_product_581658_17363,0,2016-12-24T05:49:55+00:00,Long sleeved top - white/red,10.99,10.99,10.99
49.99,0,1,Elitelligence,0,6262,Men's Clothing,ZO0543505435,49.99,0,25.49,sold_product_581658_6262,0,2016-12-24T05:49:55+00:00,Winter jacket - dark blue,49.99,49.99,49.99
20.99,0,1,Elitelligence,0,15659,Women's Accessories,ZO0601706017,20.99,0,9.66,sold_product_581714_15659,0,2016-12-24T06:36:00+00:00,Watch - black,20.99,20.99,20.99
24.99,0,1,Tigress Enterprises,0,19240,Women's Clothing,ZO0064500645,24.99,0,12.99,sold_product_581553_19240,0,2016-12-24T03:56:10+00:00,Blouse - port royal,24.99,24.99,24.99
10.99,0,1,Tigress Enterprises,0,17221,Women's Accessories,ZO0085200852,10.99,0,5.06,sold_product_587823_17221,0,2016-12-28T18:43:12+00:00,Snood - rose,10.99,10.99,10.99
33.99,0,1,Microlutions,0,13741,Women's Accessories,ZO0127601276,33.99,0,17.01,sold_product_572310_13741,0,2016-12-17T04:59:31+00:00,Rucksack - black,33.99,33.99,33.99
22.99,0,1,Low Tide Media,0,20323,Men's Clothing,ZO0415004150,22.99,0,12.18,sold_product_573814_20323,0,2016-12-18T07:45:07+00:00,Formal shirt - light blue,22.99,22.99,22.99
32.99,0,1,Microlutions,0,20690,Men's Clothing,ZO0125501255,32.99,0,18.14,sold_product_561217_20690,0,2016-12-09T00:11:31+00:00,Sweatshirt - black,32.99,32.99,32.99
11.99,0,1,Spherecords Curvy,0,13450,Women's Clothing,ZO0709007090,11.99,0,5.88,sold_product_564706_13450,0,2016-12-11T13:40:48+00:00,Pencil skirt - black,11.99,11.99,11.99
114.99,0,1,Primemaster,0,11576,Women's Shoes,ZO0362103621,114.99,0,60.94,sold_product_584872_11576,0,2016-12-26T12:48:58+00:00,High heeled boots - Midnight Blue,114.99,114.99,114.99
20.99,0,1,Tigress Enterprises,0,11107,Women's Clothing,ZO0100001000,20.99,0,11.12,sold_product_561669_11107,0,2016-12-09T07:40:48+00:00,Pyjamas - grey/pink ,20.99,20.99,20.99
14.99,0,1,Spherecords,0,19052,Women's Clothing,ZO0642406424,14.99,0,7.05,sold_product_561669_19052,0,2016-12-09T07:40:48+00:00,2 PACK - Basic T-shirt - black/white,14.99,14.99,14.99
24.99,0,1,Spherecords,0,16493,Women's Clothing,ZO0660906609,24.99,0,12.49,sold_product_551461_16493,0,2016-12-01T19:07:41+00:00,Dressing gown - pale pink,24.99,24.99,24.99
41.99,0,1,Tigress Enterprises Curvy,0,13770,Women's Clothing,ZO0102801028,41.99,0,22.67,sold_product_561225_13770,0,2016-12-09T00:25:55+00:00,Summer dress - peacoat,41.99,41.99,41.99
24.99,0,1,Tigress Enterprises,0,13751,Women's Accessories,ZO0086300863,24.99,0,11.5,sold_product_561284_13751,0,2016-12-09T01:14:53+00:00,Rucksack - black,24.99,24.99,24.99
16.99,0,1,Pyramidustries,0,24729,Women's Clothing,ZO0171901719,16.99,0,8.16,sold_product_561284_24729,0,2016-12-09T01:14:53+00:00,Vest - black,16.99,16.99,16.99
32.99,0,1,Tigress Enterprises,0,15452,Women's Shoes,ZO0006300063,32.99,0,17.81,sold_product_561735_15452,0,2016-12-09T08:41:17+00:00,High heels - black,32.99,32.99,32.99
20.99,0,1,Tigress Enterprises,0,17692,Women's Clothing,ZO0058400584,20.99,0,9.66,sold_product_573255_17692,0,2016-12-17T21:56:10+00:00,Long sleeved top - peacoat,20.99,20.99,20.99
99.99,0,1,Angeldale,0,23272,Men's Shoes,ZO0684006840,99.99,0,53.99,sold_product_561798_23272,0,2016-12-09T09:53:17+00:00,Lace-ups - bianco,99.99,99.99,99.99
24.99,0,1,Low Tide Media,0,19140,Men's Accessories,ZO0469104691,24.99,0,13.74,sold_product_560475_19140,0,2016-12-08T11:13:55+00:00,Across body bag - black/dark brown,24.99,24.99,24.99
24.99,0,1,Spherecords,0,24985,Women's Clothing,ZO0655106551,24.99,0,12.01,sold_product_564460_24985,0,2016-12-11T09:21:36+00:00,Cardigan - peacoat,24.99,24.99,24.99
32.99,0,1,Gnomehouse,0,16158,Women's Clothing,ZO0349403494,32.99,0,15.51,sold_product_581823_16158,0,2016-12-24T08:05:17+00:00,Blouse - Dark Turquoise,32.99,32.99,32.99
32.99,0,1,Tigress Enterprises,0,21217,Women's Clothing,ZO0043700437,32.99,0,15.84,sold_product_563212_21217,0,2016-12-10T11:34:05+00:00,Jumper dress - grey/Medium Slate Blue multicolor,32.99,32.99,32.99
49.99,0,1,Pyramidustries,0,22846,Women's Shoes,ZO0139001390,49.99,0,25.01,sold_product_563212_22846,0,2016-12-10T11:34:05+00:00,Over-the-knee boots - cognac,49.99,49.99,49.99
79.99,0,1,Angeldale,0,2036,Men's Shoes,ZO0682506825,79.99,0,39.99,sold_product_563460_2036,0,2016-12-10T16:00:29+00:00,Lace-ups - Midnight Blue,79.99,79.99,79.99
20.99,0,1,Elitelligence,0,17157,Men's Clothing,ZO0594505945,20.99,0,10.29,sold_product_563460_17157,0,2016-12-10T16:00:29+00:00,Sweatshirt - off white,20.99,20.99,20.99
24.99,0,1,Low Tide Media,0,13753,Men's Clothing,ZO0412004120,24.99,0,13.74,sold_product_569306_13753,0,2016-12-14T23:58:34+00:00,Formal shirt - white/blue,24.99,24.99,24.99
16.99,0,1,Elitelligence,0,23008,Men's Clothing,ZO0532205322,16.99,0,9.17,sold_product_571709_23008,0,2016-12-16T18:11:31+00:00,Shorts - black,16.99,16.99,16.99
32.99,0,1,Microlutions,0,21623,Men's Clothing,ZO0112001120,32.99,0,17.81,sold_product_714154_21623,0,2016-12-29T08:34:05+00:00,Casual Cuffed Trousers,32.99,32.99,32.99
49.99,0,1,,0,11982,Women's Clothing,ZO0631806318,49.99,0,22.5,sold_product_568636_11982,0,2016-12-14T12:44:38+00:00,Blazer - white,49.99,49.99,49.99
109.99,0,1,Oceanavigations,0,7255,Women's Shoes,ZO0251602516,109.99,0,50.6,sold_product_724489_7255,0,2016-12-23T01:20:38+00:00,Boots - tan,109.99,109.99,109.99
149.99,0,1,Primemaster,0,20928,Women's Shoes,ZO0362903629,149.99,0,70.5,sold_product_564954_20928,0,2016-12-11T17:48:29+00:00,Over-the-knee boots - passion,149.99,149.99,149.99
32.99,0,1,Tigress Enterprises,0,18789,Women's Accessories,ZO0095200952,32.99,0,17.15,sold_product_724489_18789,0,2016-12-23T01:20:38+00:00,Handbag - taupe,32.99,32.99,32.99
7.99,0,1,Spherecords,0,23989,Women's Clothing,ZO0648506485,7.99,0,3.92,sold_product_572883_23989,0,2016-12-17T14:57:07+00:00,Basic T-shirt - black,7.99,7.99,7.99
41.99,0,1,Low Tide Media,0,18590,Men's Clothing,ZO0458304583,41.99,0,19.32,sold_product_567381_18590,0,2016-12-13T13:43:41+00:00,Light jacket - mottled light grey,41.99,41.99,41.99
20.99,0,1,Elitelligence,0,24487,Men's Clothing,ZO0528305283,20.99,0,10.91,sold_product_588750_24487,0,2016-12-29T11:02:24+00:00,Chinos - grey,20.99,20.99,20.99
74.99,0,1,Oceanavigations,0,21062,Women's Shoes,ZO0248402484,74.99,0,38.99,sold_product_591735_21062,0,2016-12-31T16:35:02+00:00,Ankle boots - black,74.99,74.99,74.99
49.99,0,1,Low Tide Media,0,18783,Women's Shoes,ZO0382603826,49.99,0,23.5,sold_product_724447_18783,0,2016-12-18T00:15:50+00:00,High-top trainers - rose/multicolor,49.99,49.99,49.99
7.99,0,1,Low Tide Media,0,13776,Men's Clothing,ZO0434304343,7.99,0,4.23,sold_product_572213_13776,0,2016-12-17T03:21:36+00:00,Basic T-shirt - dark grey multicolor,7.99,7.99,7.99
41.99,0,1,Gnomehouse,0,22499,Women's Clothing,ZO0334103341,41.99,0,21.01,sold_product_592043_22499,0,2016-12-31T22:48:00+00:00,Summer dress - black,41.99,41.99,41.99
54.99,0,1,Pyramidustries,0,9131,Women's Clothing,ZO0184501845,54.99,0,25.3,sold_product_592088_9131,0,2016-12-31T23:22:34+00:00,Light jacket - peacoat,54.99,54.99,54.99
16.99,0,1,Oceanavigations,0,25097,Women's Clothing,ZO0264102641,16.99,0,8.66,sold_product_569529_25097,0,2016-12-15T03:37:26+00:00,Print T-shirt - white,16.99,16.99,16.99
28.99,0,1,Tigress Enterprises,0,20244,Women's Accessories,ZO0091700917,28.99,0,15.36,sold_product_562881_20244,0,2016-12-10T05:15:22+00:00,Handbag - black,28.99,28.99,28.99
11.99,0,1,Pyramidustries,0,24258,Women's Clothing,ZO0156201562,11.99,0,6.01,sold_product_582794_24258,0,2016-12-25T00:50:24+00:00,Vest - black,11.99,11.99,11.99
24.99,0,1,Pyramidustries,0,24988,Women's Accessories,ZO0210102101,24.99,0,12.99,sold_product_582836_24988,0,2016-12-25T01:37:55+00:00,Handbag - rose,24.99,24.99,24.99
32.99,0,1,Pyramidustries,0,14063,Women's Shoes,ZO0137201372,32.99,0,16.82,sold_product_582836_14063,0,2016-12-25T01:37:55+00:00,Sandals - gunmetal/black,32.99,32.99,32.99
28.99,0,1,Pyramidustries,0,19916,Women's Shoes,ZO0132201322,28.99,0,13.34,sold_product_553746_19916,0,2016-12-03T11:41:17+00:00,Platform heels - blue,28.99,28.99,28.99
16.99,0,1,Pyramidustries,0,25080,Women's Clothing,ZO0148501485,16.99,0,7.99,sold_product_724455_25080,0,2016-12-26T03:40:19+00:00,Pencil skirt - blue/white,16.99,16.99,16.99
28.99,0,1,Tigress Enterprises,0,15056,Women's Accessories,ZO0094700947,28.99,0,15.07,sold_product_583152_15056,0,2016-12-25T07:06:14+00:00,Handbag - black,28.99,28.99,28.99
16.99,0,1,Elitelligence,0,19055,Men's Clothing,ZO0531505315,16.99,0,9.17,sold_product_720637_19055,0,2016-12-17T04:13:26+00:00,Shorts - grey,16.99,16.99,16.99
74.99,0,1,Oceanavigations,0,13022,Men's Accessories,ZO0314803148,74.99,0,38.99,sold_product_588254_13022,0,2016-12-29T02:06:43+00:00,Briefcase - black,74.99,74.99,74.99
13.99,0,1,Pyramidustries,0,22869,Women's Clothing,ZO0158101581,13.99,0,6.3,sold_product_581623_22869,0,2016-12-24T05:15:22+00:00,Print T-shirt - coral,13.99,13.99,13.99
24.99,0,1,Pyramidustries,0,13926,Women's Clothing,ZO0147301473,24.99,0,11.75,sold_product_587848_13926,0,2016-12-28T19:06:14+00:00,Jumpsuit - black/pink/blue,24.99,24.99,24.99
14.99,0,1,Elitelligence,0,21359,Men's Clothing,ZO0552105521,14.99,0,7.2,sold_product_587889_21359,0,2016-12-28T19:52:19+00:00,Long sleeved top - black,14.99,14.99,14.99
24.99,0,1,Microlutions,0,21924,Men's Clothing,ZO0110101101,24.99,0,12.74,sold_product_572159_21924,0,2016-12-17T02:18:14+00:00,Shirt - dark grey,24.99,24.99,24.99
49.99,0,1,Gnomehouse,0,7624,Women's Clothing,ZO0353303533,49.99,0,23.01,sold_product_587748_7624,0,2016-12-28T17:32:38+00:00,Jumper - black,49.99,49.99,49.99
74.99,0,1,Angeldale,0,13825,Women's Shoes,ZO0677706777,74.99,0,35.25,sold_product_587748_13825,0,2016-12-28T17:32:38+00:00,Lace-up boots - black,74.99,74.99,74.99
99.99,0,1,Spritechnologies,0,18292,Men's Clothing,ZO0624806248,99.99,0,51.99,sold_product_562107_18292,0,2016-12-09T15:40:19+00:00,Snowboard jacket - mottled grey,99.99,99.99,99.99
49.99,0,1,Angeldale,0,13516,Men's Shoes,ZO0685506855,49.99,0,23.01,sold_product_587812_13516,0,2016-12-28T18:30:14+00:00,Espadrilles - dark grey,49.99,49.99,49.99
11.99,0,1,Low Tide Media,0,11104,Men's Clothing,ZO0476004760,11.99,0,5.88,sold_product_553919_11104,0,2016-12-03T14:45:36+00:00,3 PACK - Shorts - black,11.99,11.99,11.99
20.99,0,1,Tigress Enterprises MAMA,0,23465,Women's Clothing,ZO0230802308,20.99,0,10.7,sold_product_554895_23465,0,2016-12-04T07:53:46+00:00,Long sleeved top - black,20.99,20.99,20.99
49.99,0,1,Low Tide Media,0,16621,Women's Shoes,ZO0371403714,49.99,0,26.99,sold_product_588640_16621,0,2016-12-29T08:54:14+00:00,High heeled sandals - red,49.99,49.99,49.99
28.99,0,1,Tigress Enterprises,0,17905,Women's Shoes,ZO0010800108,28.99,0,14.78,sold_product_566334_17905,0,2016-12-12T18:15:50+00:00,High heeled sandals - Rosy Brown,28.99,28.99,28.99
11.99,0,1,Spherecords,0,24273,Women's Clothing,ZO0635706357,11.99,0,6.47,sold_product_566334_24273,0,2016-12-12T18:15:50+00:00,Jersey dress - beige,11.99,11.99,11.99
32.99,0,1,Tigress Enterprises MAMA,0,15927,Women's Clothing,ZO0228302283,32.99,0,15.18,sold_product_554690_15927,0,2016-12-04T04:33:36+00:00,Jersey dress - peacoat,32.99,32.99,32.99
13.99,0,1,Pyramidustries,0,15841,Women's Clothing,ZO0167501675,13.99,0,6.72,sold_product_566391_15841,0,2016-12-12T19:19:12+00:00,Long sleeved top - black,13.99,13.99,13.99
7.99,0,1,Elitelligence,0,11872,Men's Clothing,ZO0545005450,7.99,0,3.68,sold_product_717431_11872,0,2016-12-25T16:27:50+00:00,Basic T-shirt - light red multicolor,7.99,7.99,7.99
10.99,0,1,Spherecords,0,11408,Women's Clothing,ZO0643606436,10.99,0,5.71,sold_product_571483_11408,0,2016-12-16T13:56:38+00:00,Basic T-shirt - black,10.99,10.99,10.99
109.99,0,1,Low Tide Media,0,5390,Women's Shoes,ZO0374403744,109.99,0,56.09,sold_product_571761_5390,0,2016-12-16T19:14:53+00:00,Boots - Midnight Blue,109.99,109.99,109.99
32.99,0,1,Tigress Enterprises,0,21554,Women's Clothing,ZO0071000710,32.99,0,16.17,sold_product_571761_21554,0,2016-12-16T19:14:53+00:00,Cardigan - black/creme,32.99,32.99,32.99
41.99,0,1,Low Tide Media,0,15520,Men's Shoes,ZO0393003930,41.99,0,20.16,sold_product_567889_15520,0,2016-12-13T22:22:05+00:00,Smart lace-ups - black,41.99,41.99,41.99
59.99,0,1,Oceanavigations,0,21050,Men's Shoes,ZO0254102541,59.99,0,27.6,sold_product_571681_21050,0,2016-12-16T17:47:02+00:00,Lace-ups - tan,59.99,59.99,59.99
20.99,0,1,Low Tide Media,0,12601,Men's Clothing,ZO0456404564,20.99,0,10.91,sold_product_562729_12601,0,2016-12-10T02:36:58+00:00,Sweatshirt - bordeaux multicolor,20.99,20.99,20.99
28.99,0,1,Gnomehouse,0,19938,Women's Clothing,ZO0344303443,28.99,0,14.78,sold_product_561108_19938,0,2016-12-08T22:17:46+00:00,Vest - eclipse,28.99,28.99,28.99
64.99,0,1,Primemaster,0,25099,Women's Shoes,ZO0359603596,64.99,0,34.44,sold_product_729864_25099,0,2016-12-17T16:00:29+00:00,Classic heels - petrol,64.99,64.99,64.99
20.99,0,1,Elitelligence,0,24079,Men's Clothing,ZO0524805248,20.99,0,10.29,sold_product_560258_24079,0,2016-12-08T07:39:22+00:00,Shirt - green,20.99,20.99,20.99
11.99,0,1,Spritechnologies,0,3068,Men's Clothing,ZO0620106201,11.99,0,5.64,sold_product_559580_3068,0,2016-12-07T19:03:22+00:00,Sports shorts - black,11.99,11.99,11.99
74.99,0,1,Gnomehouse,0,13818,Women's Shoes,ZO0326703267,74.99,0,36.01,sold_product_559614_13818,0,2016-12-07T19:43:41+00:00,Cowboy/Biker boots - taupe,74.99,74.99,74.99
14.99,0,1,Low Tide Media,0,20158,Men's Clothing,ZO0442304423,14.99,0,7.64,sold_product_558243_20158,0,2016-12-06T19:03:22+00:00,Polo shirt - dark blue,14.99,14.99,14.99
20.99,0,1,Elitelligence,0,11124,Men's Clothing,ZO0589005890,20.99,0,10.08,sold_product_558243_11124,0,2016-12-06T19:03:22+00:00,Hoodie - mottled light grey,20.99,20.99,20.99
32.99,0,1,Oceanavigations,0,24508,Women's Clothing,ZO0269102691,32.99,0,17.81,sold_product_558294_24508,0,2016-12-06T20:05:17+00:00,Jumper - dark grey,32.99,32.99,32.99
12.99,0,1,Spherecords Maternity,0,23576,Women's Clothing,ZO0704607046,12.99,0,6.24,sold_product_558294_23576,0,2016-12-06T20:05:17+00:00,Leggings - black,12.99,12.99,12.99
10.99,0,1,Elitelligence,0,22830,Men's Clothing,ZO0562405624,10.99,0,5.17,sold_product_574372_22830,0,2016-12-18T18:11:31+00:00,Print T-shirt - bordeaux,10.99,10.99,10.99
10.99,0,1,Pyramidustries,0,14145,Women's Accessories,ZO0188501885,10.99,0,5.39,sold_product_561005_14145,0,2016-12-08T20:36:58+00:00,Belt - black,10.99,10.99,10.99
13.99,0,1,Pyramidustries,0,12621,Women's Accessories,ZO0199601996,13.99,0,6.58,sold_product_727830_12621,0,2016-12-07T09:31:41+00:00,Clutch - off white ,13.99,13.99,13.99
18.99,0,1,Low Tide Media,0,13737,Men's Clothing,ZO0443604436,18.99,0,9.87,sold_product_579362_13737,0,2016-12-22T12:47:31+00:00,Polo shirt - light blue multicolor,18.99,18.99,18.99
18.99,0,1,Microlutions,0,23796,Men's Clothing,ZO0119601196,18.99,0,10.06,sold_product_562763_23796,0,2016-12-10T03:15:50+00:00,Long sleeved top - mid grey multicolor,18.99,18.99,18.99
24.99,0,1,Spritechnologies,0,23969,Men's Clothing,ZO0621406214,24.99,0,11.75,sold_product_579333_23969,0,2016-12-22T12:17:17+00:00,Tracksuit bottoms - grey multicolor,24.99,24.99,24.99
20.99,0,1,Low Tide Media,0,19696,Men's Clothing,ZO0456304563,20.99,0,10.08,sold_product_579333_19696,0,2016-12-22T12:17:17+00:00,Sweatshirt - grey multicolor,20.99,20.99,20.99
11.99,0,1,Pyramidustries,0,19148,Women's Accessories,ZO0203102031,11.99,0,6.11,sold_product_562047_19148,0,2016-12-09T14:32:38+00:00,Clutch - black,11.99,11.99,11.99
74.99,0,1,Microlutions,0,11032,Women's Clothing,ZO0115701157,74.99,0,38.24,sold_product_563037_11032,0,2016-12-10T08:15:22+00:00,Parka - mottled grey,74.99,74.99,74.99
20.99,0,1,Elitelligence,0,23258,Men's Clothing,ZO0579405794,20.99,0,10.29,sold_product_562107_23258,0,2016-12-09T15:40:19+00:00,Jumper - grey/dark blue,20.99,20.99,20.99
41.99,0,1,Low Tide Media,0,12226,Women's Shoes,ZO0371003710,41.99,0,21.83,sold_product_572816_12226,0,2016-12-17T13:37:55+00:00,Sandals - beige,41.99,41.99,41.99
10.99,0,1,Elitelligence,0,20380,Men's Accessories,ZO0602906029,10.99,0,5.28,sold_product_571441_20380,0,2016-12-16T13:16:19+00:00,Gloves - dark grey,10.99,10.99,10.99
16.99,0,1,Low Tide Media,0,24573,Men's Clothing,ZO0440004400,16.99,0,9.34,sold_product_563324_24573,0,2016-12-10T13:39:22+00:00,Basic T-shirt - dark blue multicolor,16.99,16.99,16.99
59.99,0,1,Low Tide Media,0,5141,Women's Shoes,ZO0378903789,59.99,0,32.99,sold_product_563249_5141,0,2016-12-10T12:07:12+00:00,Ankle boots - black,59.99,59.99,59.99
49.99,0,1,Tigress Enterprises,0,11887,Women's Clothing,ZO0040000400,49.99,0,24.5,sold_product_563286_11887,0,2016-12-10T12:53:17+00:00,Maxi dress - black,49.99,49.99,49.99
28.99,0,1,Low Tide Media,0,14316,Men's Clothing,ZO0449104491,28.99,0,14.49,sold_product_574049_14316,0,2016-12-18T12:01:26+00:00,Cardigan - dark grey multicolor,28.99,28.99,28.99
84.99,0,1,Microlutions,0,2938,Men's Clothing,ZO0114101141,84.99,0,39.1,sold_product_588995_2938,0,2016-12-29T15:50:24+00:00,Faux leather jacket - black,84.99,84.99,84.99
32.99,0,1,Low Tide Media,0,20901,Men's Clothing,ZO0449904499,32.99,0,17.48,sold_product_577663_20901,0,2016-12-21T06:05:46+00:00,Jumper - black,32.99,32.99,32.99
74.99,0,1,Angeldale,0,2250,Men's Shoes,ZO0686406864,74.99,0,40.49,sold_product_557524_2250,0,2016-12-06T06:59:02+00:00,Lace-up boots - brown,74.99,74.99,74.99
41.99,0,1,Low Tide Media,0,15089,Women's Shoes,ZO0383603836,41.99,0,21.41,sold_product_578134_15089,0,2016-12-21T14:26:53+00:00,T-bar sandals - cognac,41.99,41.99,41.99
99.99,0,1,Gnomehouse,0,19891,Women's Clothing,ZO0354503545,99.99,0,45.01,sold_product_577303_19891,0,2016-12-20T23:26:53+00:00,Classic coat - Pale Violet Red,99.99,99.99,99.99
28.99,0,1,Pyramidustries,0,8475,Women's Clothing,ZO0153101531,28.99,0,15.94,sold_product_577250_8475,0,2016-12-20T22:22:05+00:00,Jumper dress - black/white,28.99,28.99,28.99
84.99,0,1,Primemaster,0,17832,Women's Shoes,ZO0361103611,84.99,0,43.34,sold_product_577250_17832,0,2016-12-20T22:22:05+00:00,High heeled sandals - cognac,84.99,84.99,84.99
32.99,0,1,Tigress Enterprises,0,20153,Women's Shoes,ZO0024200242,32.99,0,15.18,sold_product_577303_20153,0,2016-12-20T23:26:53+00:00,Boots - black,32.99,32.99,32.99
74.99,0,1,Angeldale,0,5688,Women's Shoes,ZO0673806738,74.99,0,36.01,sold_product_570040_5688,0,2016-12-15T12:14:24+00:00,Ankle boots - setter,74.99,74.99,74.99
11.99,0,1,Low Tide Media,0,17724,Men's Clothing,ZO0437504375,11.99,0,5.76,sold_product_576284_17724,0,2016-12-20T04:39:22+00:00,Print T-shirt - mottled light grey,11.99,11.99,11.99
10.99,0,1,Elitelligence,0,22117,Men's Clothing,ZO0566805668,10.99,0,5.39,sold_product_589926_22117,0,2016-12-30T08:08:10+00:00,Print T-shirt - black,10.99,10.99,10.99
12.99,0,1,Spritechnologies,0,12531,Men's Clothing,ZO0629506295,12.99,0,7.01,sold_product_720269_12531,0,2016-12-31T00:02:53+00:00,Swimming shorts - Chartreuse,12.99,12.99,12.99
11.99,0,1,Elitelligence,0,15583,Men's Accessories,ZO0603506035,11.99,0,5.4,sold_product_570952_15583,0,2016-12-16T04:24:58+00:00,Scarf - grey/navy,11.99,11.99,11.99
24.99,0,1,Spritechnologies,0,23339,Men's Clothing,ZO0627306273,24.99,0,11.75,sold_product_590501_23339,0,2016-12-30T18:21:36+00:00,Wool - black,24.99,24.99,24.99
41.99,0,1,Oceanavigations,0,12938,Women's Accessories,ZO0318903189,41.99,0,19.74,sold_product_555488_12938,0,2016-12-04T18:56:10+00:00,Rucksack - black,41.99,41.99,41.99
84.99,0,1,Angeldale,0,21397,Men's Shoes,ZO0682906829,84.99,0,45.04,sold_product_554054_21397,0,2016-12-03T17:16:48+00:00,Lace-ups - black,84.99,84.99,84.99
22.99,0,1,Elitelligence,0,24831,Men's Clothing,ZO0589205892,22.99,0,12.64,sold_product_717968_24831,0,2016-12-26T17:39:50+00:00,Sweatshirt - black/red,22.99,22.99,22.99
28.99,0,1,Microlutions,0,21671,Men's Clothing,ZO0122801228,28.99,0,15.65,sold_product_559488_21671,0,2016-12-07T17:06:43+00:00,Sweatshirt - mottled grey,28.99,28.99,28.99
16.99,0,1,Elitelligence,0,12184,Men's Shoes,ZO0509105091,16.99,0,8.49,sold_product_580434_12184,0,2016-12-23T07:39:22+00:00,Casual lace-ups - cognac,16.99,16.99,16.99
21.99,0,1,Spherecords,0,13414,Women's Clothing,ZO0632606326,21.99,0,10.99,sold_product_571336_13414,0,2016-12-16T11:29:46+00:00,Chinos - tan,21.99,21.99,21.99
64.99,0,1,Gnomehouse,0,5703,Women's Shoes,ZO0325703257,64.99,0,29.9,sold_product_556344_5703,0,2016-12-05T10:09:07+00:00,Lace-up boots - black,64.99,64.99,64.99
49.99,0,1,Oceanavigations,0,18836,Women's Clothing,ZO0270502705,49.99,0,24.5,sold_product_559392_18836,0,2016-12-07T15:37:26+00:00,Blazer - dark red,49.99,49.99,49.99
114.99,0,1,Primemaster,0,14847,Women's Shoes,ZO0364203642,114.99,0,62.09,sold_product_559392_14847,0,2016-12-07T15:37:26+00:00,High heeled ankle boots - brown,114.99,114.99,114.99
149.99,0,1,Low Tide Media,0,17621,Men's Clothing,ZO0430204302,149.99,0,82.49,sold_product_560126_17621,0,2016-12-08T05:00:58+00:00,Leather jacket - black,149.99,149.99,149.99
59.99,0,1,Low Tide Media,0,18784,Men's Shoes,ZO0397303973,59.99,0,29.4,sold_product_563341_18784,0,2016-12-10T13:50:53+00:00,Smart slip-ons - blue,59.99,59.99,59.99
84.99,0,1,Oceanavigations,0,17096,Women's Accessories,ZO0320403204,84.99,0,40.8,sold_product_558035_17096,0,2016-12-06T15:41:46+00:00,Rucksack - black,84.99,84.99,84.99
64.99,0,1,Oceanavigations,0,2587,Men's Clothing,ZO0290002900,64.99,0,33.14,sold_product_714476_2587,0,2016-12-30T15:25:55+00:00,Trenchcoat - black,64.99,64.99,64.99
74.99,0,1,Oceanavigations,0,15615,Men's Clothing,ZO0287102871,74.99,0,36.01,sold_product_572637_15615,0,2016-12-17T10:23:31+00:00,Parka - black,74.99,74.99,74.99
32.99,0,1,Elitelligence,0,17967,Men's Shoes,ZO0513905139,32.99,0,15.51,sold_product_559845_17967,0,2016-12-07T23:58:34+00:00,High-top trainers - black,32.99,32.99,32.99
28.99,0,1,Elitelligence,0,16611,Men's Clothing,ZO0537605376,28.99,0,15.36,sold_product_579298_16611,0,2016-12-22T11:48:29+00:00,Slim fit jeans - dirty denim,28.99,28.99,28.99
20.99,0,1,Tigress Enterprises,0,16789,Women's Accessories,ZO0096600966,20.99,0,10.7,sold_product_732732_16789,0,2016-12-23T10:19:12+00:00,Clutch - black,20.99,20.99,20.99
