customer_id,sex,customer_age,tenure
20553099,female,41,24
20730633,male,37,24
20640263,male,31,24
20427113,male,5,24
20632129,male,31,24
20613840,male,51,24
20863171,male,22,24
20647305,male,34,24
20520390,male,23,24
20737745,male,29,24
20500991,male,38,24
20676509,male,26,24
20434995,male,25,24
20766417,male,27,24
20558895,male,35,24
20531735,male,26,24
20441253,male,23,24
20549417,male,5,24
20762637,male,5,24
20827303,female,31,24
20566189,male,31,24
20620943,male,31,24
20598109,female,31,24
20674829,male,31,24
20653773,female,30,24
20766389,male,25,24
20420281,male,24,24
20776777,female,38,24
20549991,male,27,24
20845741,female,29,24
20522103,male,35,24
20457465,male,5,24
20572293,male,5,24
20847118,female,31,24
20536061,male,31,24
20607545,female,31,24
20714463,female,28,24
20474699,female,37,24
20675781,male,36,24
20412312,male,25,24
20561373,male,5,24
20689599,male,5,24
20854435,male,31,24
20820205,female,31,24
20663685,male,31,24
20730017,male,60,24
20603065,male,25,24
20590647,male,24,24
20737563,male,31,24
20601385,male,32,24
20849031,female,42,24
20831587,male,26,24
20438383,female,54,24
20578341,male,5,24
20565601,male,5,24
20812197,male,5,24
20431481,male,31,24
20502881,male,31,24
20435835,female,31,24
20852013,male,31,24
20852615,male,31,24
20419700,male,27,24
20450119,female,27,24
20690187,male,41,24
20732271,male,25,24
20826785,male,26,24
20587679,male,36,24
20614279,male,23,24
20824601,male,32,24
20483995,male,23,24
20655943,male,32,24
20767859,male,5,24
20679995,male,5,24
20705895,male,25,24
20861337,male,27,24
20617289,male,28,24
20447483,female,33,24
20719615,female,32,24
20540933,female,27,24
20831685,male,22,24
20720886,male,5,24
20665995,male,5,24
20561779,male,5,24
20567813,male,5,24
20749743,male,31,24
20748287,male,31,24
20768377,male,31,24
20617233,female,31,24
20704635,male,31,24
20222363,male,48,25
20114633,male,32,25
20303549,female,27,25
20246177,female,29,25
20362027,male,37,25
20368061,female,39,25
20359185,female,30,25
20365863,male,24,25
20123270,female,23,25
20371589,male,24,25
20280701,male,5,25
20357848,male,5,25
20272553,male,31,25
20191087,male,32,25
20193915,male,25,25
20257097,male,31,25
20214453,male,46,25
20344807,male,23,25
20206025,male,5,25
20167861,male,31,25
20195637,female,24,25
20121689,male,27,25
20373115,male,22,25
20322547,female,52,25
20202595,male,30,25
20110993,female,28,25
20192235,female,30,25
20190527,male,32,25
20332761,female,31,25
20157291,male,33,25
20128501,female,37,25
20164123,female,38,25
20162989,female,53,25
20322729,male,5,25
20274863,male,5,25
20275577,female,31,25
20378141,male,29,25
20352969,male,36,25
20312341,male,27,25
20361509,female,52,25
20171641,female,59,25
20101893,female,53,25
20344921,male,36,25
20360431,male,5,25
20134639,female,31,25
20404223,male,31,25
20212815,male,31,25
20367025,male,17,25
20245830,female,52,25
20343099,female,34,25
20257195,female,23,25
20403537,male,31,25
20343127,male,31,25
20221651,male,31,25
20190233,female,42,25
20353179,female,34,25
20187293,male,37,25
20112911,female,22,25
20180503,male,35,25
20253205,male,5,25
20381039,male,31,25
20370441,male,25,25
20155639,male,35,25
20138601,male,31,25
20328539,male,24,25
20185361,male,5,25
20350352,male,5,25
20138391,male,5,25
20405357,female,31,25
20330583,female,23,25
20332837,male,30,25
20198143,female,27,25
20094459,male,28,25
20277957,male,21,25
20265553,male,29,25
20246275,male,31,25
20249635,male,32,25
20208153,male,23,25
20378057,male,31,25
20286973,female,31,25
20212941,male,31,25
20257573,male,61,25
20289954,male,30,25
20274611,male,47,25
20264937,male,31,25
20374035,male,24,25
20128675,female,23,25
20302709,male,22,25
20133799,male,36,25
20177633,female,20,25
20180349,male,31,25
20373913,female,31,25
20396411,male,56,25
20343351,male,34,25
20178473,female,23,25
20249528,male,22,25
20105113,female,29,25
20311185,female,42,25
20119855,male,39,25
20261045,male,5,25
20378981,male,31,25
20232485,male,31,25
20135801,female,55,25
20162317,male,27,25
20289297,female,30,25
20353039,female,30,25
20199417,female,51,25
20236456,male,22,25
20176359,male,5,25
20219913,male,5,25
20390727,male,31,25
20133701,male,31,25
20214411,male,26,25
20145195,male,27,25
20148667,male,22,25
20143291,male,28,25
20310619,male,32,25
20135129,female,26,25
20272018,male,23,25
20115389,male,24,25
20130831,male,5,25
20394619,male,31,25
20214047,male,31,25
20136319,male,31,25
20168575,male,22,25
20113331,male,27,25
20335133,male,38,25
20260863,male,26,25
20173097,male,5,25
20210743,male,5,25
20330415,male,31,25
20113387,male,27,25
20252491,male,26,25
20118427,male,31,25
20161505,male,56,25
20319607,male,33,25
20208181,male,5,25
20391245,male,31,25
20262725,male,31,25
20113667,female,31,25
20328203,female,31,25
20108347,male,26,25
20343211,male,27,25
20363161,male,26,25
20174063,male,33,25
20359913,male,24,25
20097063,male,5,25
20196855,male,31,25
20120191,male,31,25
20254758,male,43,25
20190373,male,41,25
20382999,female,24,25
20261731,male,24,25
20227445,male,23,25
20157025,female,51,25
20148751,female,31,25
20202091,female,19,25
20361775,female,40,25
20228691,male,5,25
20269333,male,31,25
20217029,male,31,25
20386496,male,31,25
20407877,male,31,25
20251343,male,31,25
20287155,male,27,25
20165299,male,34,25
20241717,female,41,25
20321525,female,51,25
20343323,female,55,25
20332179,male,5,25
20319348,female,31,25
20255921,male,31,25
20250405,male,24,25
20178739,male,24,25
20382614,female,22,25
20248039,male,30,25
20206249,female,5,25
20340313,male,31,25
20146735,male,31,25
20104679,male,31,25
20223413,male,31,25
20269081,male,25,25
20294141,female,43,25
20393373,male,53,25
20224967,female,42,25
20152951,male,28,25
20283627,male,36,25
20224068,male,30,25
20261966,male,31,25
20243321,male,26,25
20159293,male,28,25
20379275,male,26,25
20120921,male,31,25
20251987,male,33,25
20262655,male,27,25
20308505,male,23,25
20097441,male,5,25
20380605,male,31,25
20161743,male,31,25
20111441,male,31,25
20190821,female,31,25
20169541,female,31,25
20344219,male,24,25
20107997,male,38,25
20175017,male,28,25
20214271,male,5,25
20098757,male,31,25
20302219,male,31,25
20218247,male,42,25
20363903,female,30,25
20402053,female,57,25
20246401,male,30,25
20136011,male,26,25
20408507,male,24,25
20204639,male,23,25
19168709,male,28,26
20023591,female,31,26
19157467,male,24,26
19222400,male,29,26
19183703,female,54,26
19137769,male,26,26
19996921,male,5,26
19836663,male,31,26
19783855,male,31,26
20016871,female,31,26
19945429,male,34,26
19821893,male,49,26
19217597,male,42,26
19775525,male,25,26
20055427,male,43,26
20048035,male,34,26
19839673,male,31,26
19786179,male,31,26
19987807,male,31,26
19988563,female,46,26
19240585,male,42,26
19865363,male,31,26
19870083,female,42,26
19508895,male,31,26
19901385,female,30,26
19220411,female,25,26
20029247,male,42,26
20000911,male,5,26
20054251,male,31,26
19774461,female,31,26
19926319,male,31,26
19869269,female,31,26
19806997,male,27,26
19188001,male,41,26
19777695,male,25,26
19176619,male,23,26
20005895,female,34,26
19860673,male,23,26
20070449,male,35,26
19944057,male,34,26
19970741,male,48,26
20081229,male,27,26
19931345,male,31,26
19213775,male,27,26
19217653,male,5,26
20020623,male,5,26
19243880,male,5,26
19198109,male,32,26
19800879,female,36,26
19848479,male,31,26
19853799,male,31,26
19950553,male,31,26
19159805,male,31,26
19888351,female,33,26
19213061,female,31,26
20041553,male,41,26
19923869,female,32,26
19928615,female,23,26
19944519,male,30,26
20041245,male,37,26
19800361,male,42,26
19931205,male,5,26
20068237,male,31,26
19231616,male,31,26
19174833,male,31,26
19837727,male,31,26
19174071,male,42,26
19153113,male,46,26
19866735,female,45,26
19705329,male,36,26
19974115,male,24,26
19868975,male,34,26
19574821,female,26,26
19773654,male,27,26
19862353,male,5,26
20061867,male,5,26
19862185,male,31,26
19240473,male,31,26
19769309,male,31,26
19145119,male,31,26
20075237,female,31,26
19398281,male,31,26
19864187,female,31,26
19932017,male,28,26
19826121,male,41,26
19218493,male,44,26
19846827,female,25,26
20023157,male,28,26
19996235,male,5,26
19774881,female,31,26
19507047,male,31,26
19775357,male,31,26
19802923,male,31,26
19169661,male,24,26
19861233,male,52,26
20001695,male,33,26
19224513,male,5,26
19882163,male,31,26
19991587,female,31,26
19178451,male,31,26
19800445,male,31,26
19858223,female,31,26
19167505,male,31,26
19191823,male,31,26
20063631,male,32,26
19926949,male,24,26
19917135,male,34,26
19789259,female,51,26
19818724,male,24,26
19794985,female,25,26
19137699,male,24,26
19934299,male,34,26
19354013,female,44,26
19198329,female,31,26
19191991,male,31,26
19846029,female,24,26
20080440,female,45,26
19789083,male,39,26
19817350,female,28,26
20062119,male,23,26
19935769,female,48,26
19806563,male,31,26
19878929,female,43,26
19219907,female,35,26
19231219,female,38,26
19814739,male,5,26
19220999,male,31,26
19790071,male,31,26
19507341,male,31,26
19834997,female,31,26
19242279,male,30,26
19976411,male,15,26
19146183,male,24,26
19787825,male,50,26
19160477,female,41,26
20012139,male,26,26
19909673,male,25,26
19771941,male,27,26
19791905,male,24,26
19859833,male,42,26
19943525,male,5,26
19229903,male,5,26
19792339,male,31,26
19933483,male,31,26
19173399,male,31,26
19794971,male,31,26
19235223,male,23,26
19831049,female,36,26
19892201,female,35,26
19816482,female,31,26
19965225,male,26,26
19985021,female,37,26
19186629,male,31,26
19831539,male,31,26
19791275,male,31,26
19972673,male,31,26
20036891,male,26,26
19188155,female,26,26
20001317,female,31,26
19878803,male,30,26
19208455,male,46,26
19800501,female,48,26
19164075,male,30,26
19926879,male,29,26
19153155,male,31,26
19988703,male,31,26
20082293,male,31,26
19841969,male,38,26
19206047,female,26,26
19786515,female,36,26
20066375,female,37,26
19780803,male,5,26
19885537,male,5,26
19140639,female,31,26
20016129,male,31,26
20072196,male,22,26
19443123,female,42,26
19646711,male,28,26
19154803,male,24,26
19194091,male,31,26
19832659,female,39,26
19225409,female,41,26
19994121,male,23,26
20030129,male,5,26
19985385,male,31,26
19922805,female,31,26
20020385,female,34,26
20040405,male,21,26
19169381,male,42,26
20014463,male,31,26
19176857,female,25,26
19178131,female,35,26
20061349,male,28,26
19945751,male,34,26
19960255,male,36,26
19809274,male,5,26
20010347,male,5,26
19243063,male,31,26
20006262,female,31,26
19957395,male,31,26
19836338,male,31,26
19949769,female,31,26
19809937,female,36,26
19994975,male,24,26
19983663,male,37,26
19867340,male,33,26
20066193,male,28,26
19240491,male,29,26
20080095,male,5,26
19913747,male,31,26
19488287,male,31,26
19142109,female,31,26
19311691,male,48,26
19883983,male,31,26
20031067,male,27,26
19877277,female,47,26
19924485,female,58,26
19218549,male,41,26
19721457,male,26,26
19893573,female,31,26
19829873,male,31,26
20077505,male,31,26
20056925,male,31,26
19808789,male,31,26
19794453,male,31,26
20042309,female,31,26
19788489,female,40,26
19164859,female,28,26
19934033,female,26,26
20046649,male,41,26
19856165,male,39,26
20062609,male,28,26
19771395,female,29,26
19905991,female,22,26
19780229,male,42,26
19215427,female,31,26
19823531,male,5,26
19969411,male,5,26
19805905,male,31,26
19832687,male,31,26
19210709,male,31,26
19507957,female,30,26
19844615,female,23,26
20041455,male,25,26
19211661,male,31,26
19159035,male,31,26
19777037,female,26,26
19919179,female,42,26
19913831,male,25,26
19896793,female,25,26
19167309,male,28,26
19964609,female,25,26
20028113,male,30,26
19944113,female,26,26
19206500,female,31,26
20046565,female,37,26
19192187,male,23,26
19504765,male,5,26
19784975,male,31,26
19811309,female,31,26
19853715,male,31,26
19238835,male,31,26
19238821,male,31,26
19172251,male,40,26
19357667,male,26,26
19828109,male,36,26
19186475,female,42,26
19959130,female,24,26
19858629,male,29,26
19926445,male,28,26
19879867,female,51,26
19919445,male,22,26
19987849,male,28,26
19817231,male,21,26
19507369,male,31,26
19179797,male,31,26
19943175,male,31,26
18481533,female,19,27
18849103,female,31,27
18185895,male,24,27
18028381,male,32,27
18865119,female,31,27
17914715,male,26,27
18359705,male,42,27
18172665,female,42,27
18957659,male,45,27
18098966,male,24,27
18154446,male,35,27
18385381,female,34,27
17986577,male,25,27
18204417,female,29,27
18060091,female,28,27
18868404,male,24,27
18866810,male,27,27
18249203,male,31,27
18444741,female,31,27
18941965,male,5,27
18031069,male,5,27
18067035,male,5,27
18240341,male,5,27
19122677,male,31,27
17988313,male,31,27
18481897,female,31,27
18525487,female,31,27
18459581,male,31,27
17981579,male,31,27
18468849,male,31,27
18190627,male,31,27
18049059,male,31,27
18380509,male,35,27
18872217,male,48,27
18454023,male,27,27
18615359,male,27,27
18078291,male,30,27
18603053,male,23,27
18990307,male,26,27
18359873,male,46,27
18197977,male,28,27
19076729,male,31,27
18216163,female,25,27
18393767,female,48,27
17952123,male,23,27
17935505,male,29,27
18629387,female,32,27
18732077,male,27,27
17901919,female,23,27
17967817,male,23,27
18206377,male,5,27
17949647,male,5,27
18064319,male,5,27
18029725,male,31,27
18210073,female,31,27
18551757,male,31,27
18636201,male,31,27
17992695,female,31,27
19064339,male,31,27
18796267,female,47,27
18949945,male,28,27
19064633,female,39,27
17974887,female,28,27
18891257,male,25,27
19047427,male,27,27
18910633,female,24,27
18251877,male,28,27
18370051,male,38,27
18511283,male,26,27
18711231,female,31,27
18217591,male,51,27
18017671,male,26,27
19114809,male,33,27
18512445,male,24,27
18816483,female,25,27
19038816,male,43,27
18016818,female,28,27
18641497,male,38,27
17910459,female,31,27
18014689,male,24,27
18724573,female,44,27
18894057,female,48,27
18302627,male,5,27
17908429,male,31,27
18648511,female,31,27
18406899,male,31,27
19041393,male,31,27
17914995,male,31,27
18118709,male,31,27
18377765,male,31,27
18090527,male,31,27
18937205,male,31,27
18439169,male,31,27
18331285,male,31,27
18081595,male,33,27
17997147,female,41,27
17919531,male,31,27
18362057,female,40,27
18656099,female,39,27
19056009,male,35,27
19054483,female,28,27
18259437,female,53,27
18071851,male,26,27
18055695,male,32,27
18423251,female,35,27
18565099,female,44,27
18165077,male,25,27
18657569,male,38,27
18423679,male,25,27
17925341,female,30,27
18998539,male,23,27
18207497,male,25,27
18755158,male,25,27
18081077,male,29,27
18057949,male,24,27
18919845,male,21,27
18663337,female,52,27
18241909,female,55,27
18479629,female,37,27
18627847,male,45,27
18128607,female,33,27
18640545,male,5,27
17933727,male,5,27
18216513,male,5,27
18144105,male,31,27
18608625,male,31,27
18280367,male,31,27
18366901,male,31,27
18486601,male,31,27
18704861,male,31,27
18335499,male,31,27
18953949,male,39,27
18766390,male,35,27
19060265,female,20,27
18102147,male,43,27
18585049,female,46,27
18649449,female,31,27
18745056,male,31,27
17919671,male,29,27
18576915,male,31,27
18188569,female,38,27
18191663,female,29,27
18120039,male,30,27
18907539,female,51,27
18631333,male,50,27
18425211,female,48,27
18718497,male,24,27
18150475,male,52,27
19075203,male,31,27
18029389,male,25,27
18630899,female,38,27
18164601,female,31,27
18592511,male,22,27
18488465,female,40,27
18568025,male,26,27
19070779,female,29,27
18983223,male,40,27
18870929,male,5,27
18896381,female,31,27
19122719,male,31,27
18380033,male,31,27
18059928,female,31,27
18270259,female,31,27
18968243,female,31,27
18305505,female,31,27
19056849,male,25,27
18150125,male,36,27
18657691,male,44,27
18291805,female,25,27
18280899,male,27,27
18208729,male,26,27
18883235,male,48,27
17967607,male,33,27
18223429,female,24,27
17893785,male,33,27
18973241,male,46,27
18239361,male,27,27
19005032,female,25,27
17893723,female,22,27
18605251,male,23,27
18677841,male,36,27
17900309,male,23,27
18946613,female,40,27
18447079,male,27,27
19056429,male,41,27
18229939,female,23,27
18330865,male,36,27
18828733,female,24,27
18447681,male,36,27
19006393,male,25,27
18928273,female,37,27
18680445,male,30,27
18075631,male,23,27
18207847,male,5,27
18862137,male,5,27
18114621,male,5,27
18618397,male,31,27
18446729,female,31,27
19078395,female,31,27
18646789,male,31,27
18609185,female,31,27
18399871,male,31,27
18587681,female,31,27
17921421,male,31,27
18088357,male,31,27
18849355,female,31,27
18947271,male,31,27
19105205,male,28,27
18552779,female,29,27
18717867,male,31,27
18552891,female,31,27
18611977,male,25,27
19034435,male,31,27
18831687,female,31,27
18623073,male,26,27
17892749,male,30,27
18972457,female,45,27
18017965,female,41,27
18182703,male,30,27
17956910,female,27,27
18933257,male,24,27
18274837,male,32,27
19102713,male,24,27
18814383,male,29,27
18900231,male,5,27
18635561,male,5,27
18370247,male,31,27
18070451,male,31,27
18620049,female,31,27
18234895,female,31,27
19034197,male,31,27
18509141,female,31,27
18926985,female,31,27
18805269,male,31,27
18388503,male,31,27
18648819,male,31,27
18230541,male,31,27
18592875,male,31,27
18596749,male,31,27
18112115,male,31,27
18368371,male,31,27
19047819,male,37,27
18335583,male,29,27
17944997,male,32,27
18721619,female,28,27
19068945,female,39,27
18781861,male,36,27
18326959,male,22,27
19092395,female,23,27
18476003,male,35,27
18577713,male,24,27
19103763,male,50,27
18420927,female,29,27
17892875,male,39,27
18935567,female,32,27
18628897,male,32,27
18339027,female,26,27
18929379,female,23,27
18199825,male,31,27
17926027,female,29,27
18158707,female,26,27
18721101,male,39,27
18569495,male,5,27
18281879,male,5,27
18236309,male,5,27
18049759,male,5,27
18439519,male,5,27
18685582,female,31,27
18136727,male,31,27
17945137,male,31,27
18846541,female,31,27
18432211,female,31,27
17974033,male,31,27
18439421,male,31,27
18199951,male,31,27
18585175,female,31,27
18985435,male,31,27
18029697,male,31,27
19062757,female,31,27
18319273,male,31,27
18455493,male,31,27
18468135,male,31,27
19031355,male,31,27
18213377,male,31,27
18195401,male,37,27
17895941,male,25,27
18673221,male,22,27
17979577,female,29,27
18017377,male,41,27
18287171,male,25,27
18621491,female,24,27
19030977,male,44,27
18238997,female,22,27
18492467,male,25,27
18992799,male,43,27
19134367,male,39,27
18586431,female,22,27
18465334,female,23,27
18987157,female,46,27
18203633,female,19,27
18959367,male,24,27
18713704,female,32,27
18002243,male,29,27
18011931,male,27,27
18625901,male,28,27
17909479,male,29,27
18676441,male,24,27
18517205,male,5,27
18457789,female,5,27
18908197,male,5,27
17984757,male,5,27
18289447,male,31,27
18963049,female,31,27
18439085,male,31,27
18841081,female,29,27
18015431,male,40,27
18565071,female,40,27
18330137,male,26,27
18964673,male,28,27
18299855,female,27,27
18406157,male,26,27
18372179,male,24,27
18820585,male,45,27
18534479,male,35,27
17993073,male,24,27
18396959,female,48,27
18391555,male,38,27
18787713,male,44,27
18578427,female,41,27
17976245,male,28,27
18599161,female,30,27
18644507,female,52,27
18315479,male,23,27
18019883,male,29,27
17939733,male,24,27
18000157,male,27,27
18258275,female,35,27
18254985,male,25,27
18538695,male,26,27
17940629,female,25,27
18436467,female,43,27
18694375,male,5,27
18021731,male,5,27
18426527,male,5,27
17923325,male,5,27
17991687,male,5,27
18477291,male,31,27
17914015,male,31,27
17985519,male,31,27
18009761,male,31,27
18172623,female,31,27
18721661,female,31,27
19118883,male,31,27
18928973,female,31,27
18815475,male,31,27
18797065,female,53,27
18266803,male,29,27
18500825,female,31,27
18665675,female,43,27
17986339,male,38,27
18435249,male,23,27
18112997,female,24,27
18145757,male,31,27
17985233,female,20,27
18381895,male,33,27
18505395,male,26,27
18922169,female,31,27
18451237,male,38,27
18488617,male,26,27
19072011,male,33,27
19087593,male,25,27
18596417,male,18,27
19018657,male,30,27
18245227,female,28,27
19078703,male,5,27
18360923,male,31,27
18898747,female,31,27
18824533,female,31,27
18483787,female,31,27
17931221,male,31,27
18316879,male,31,27
18037635,female,38,27
18725511,female,23,27
18686941,male,22,27
18968061,female,41,27
18518815,female,33,27
18418771,male,23,27
18725161,female,34,27
18803855,female,28,27
19069939,male,27,27
18856859,male,36,27
18344067,female,31,27
18449711,male,26,27
18830287,female,51,27
18870257,female,29,27
18581409,female,5,27
18766815,male,5,27
18982985,male,5,27
17992065,female,31,27
18790345,male,31,27
18038069,male,31,27
18148697,male,31,27
19107487,male,31,27
18350269,male,31,27
18877845,male,31,27
17946285,female,31,27
18737999,female,31,27
18165259,male,31,27
18037845,male,41,27
17905937,male,27,27
18279471,female,23,27
18902849,female,43,27
18220097,male,31,27
18333091,male,23,27
18297643,male,28,27
18378591,female,32,27
18750613,male,33,27
18140913,female,36,27
18050431,male,33,27
18224423,male,33,27
18773153,male,31,27
18439071,male,25,27
18818555,male,40,27
18778109,male,23,27
18976825,male,23,27
17909829,male,27,27
18423293,male,34,27
18783457,male,31,27
18055387,male,28,27
18086215,male,36,27
18180771,female,25,27
18393375,male,35,27
18373635,male,25,27
18761561,male,28,27
17985527,male,27,27
18858931,male,5,27
19136005,male,5,27
18126927,male,5,27
19026595,male,31,27
18492859,female,31,27
18436313,male,31,27
19080663,male,31,27
18504269,female,31,27
19089455,female,31,27
17977967,male,31,27
18194393,male,31,27
17996517,male,31,27
18207231,male,31,27
18568472,male,31,27
18180155,male,31,27
18523659,male,31,27
17913371,female,31,27
19009977,male,31,27
18456450,male,26,27
18880617,female,55,27
18297881,male,35,27
18338299,female,28,27
18513397,male,23,27
18374573,male,37,27
18025497,female,38,27
18531653,female,29,27
18169459,male,25,27
18152365,female,30,27
18682489,male,26,27
18571637,female,31,27
18106697,female,52,27
18089561,male,27,27
18714493,female,28,27
19067895,female,5,27
17979143,female,43,27
18334561,female,29,27
18053287,male,30,27
18238857,female,39,27
17906427,male,36,27
19112807,male,30,27
17922625,male,33,27
18911445,male,5,27
18632285,male,31,27
18832177,male,31,27
18711496,male,31,27
18474827,male,31,27
18331915,male,31,27
18428319,male,31,27
18561207,female,31,27
18536119,male,31,27
18664989,male,31,27
18914721,female,32,27
18144013,female,25,27
18742591,female,21,27
18674817,female,34,27
18471341,male,23,27
18080377,female,38,27
18110491,male,25,27
18327370,female,23,27
18435375,female,31,27
18868615,female,44,27
18354791,male,27,27
18516337,male,23,27
18348065,male,24,27
18083891,male,24,27
18580107,female,45,27
18194197,female,27,27
19071705,male,56,27
18233411,male,36,27
18157013,male,29,27
17975335,male,38,27
18476017,male,29,27
18735318,female,43,27
18774959,male,38,27
18344011,male,22,27
19057871,male,5,27
18129251,male,5,27
17898937,male,5,27
18940873,male,5,27
18717965,female,31,27
18501217,male,31,27
18101417,male,31,27
18272597,male,31,27
18386921,male,31,27
18030411,male,31,27
17973109,male,59,27
17941581,male,38,27
18938675,male,38,27
18775365,male,29,27
18914245,male,32,27
18778445,male,29,27
18701977,male,33,27
18481351,male,38,27
19080248,female,41,27
18365697,female,39,27
18172833,female,46,27
18420605,female,47,27
18492425,male,26,27
18536693,male,27,27
17933208,female,26,27
18035745,male,51,27
18391709,female,24,27
18306239,male,20,27
18677001,female,28,27
18869991,male,25,27
18138057,male,39,27
18070535,male,27,27
17911383,female,22,27
18295943,male,31,27
18093999,male,31,27
17926230,male,31,27
18274669,male,31,27
18726084,female,31,27
18040127,female,31,27
18259531,male,31,27
18347026,male,31,27
18567619,male,31,27
18605265,female,31,27
18039217,female,31,27
18469003,male,31,27
19026441,male,31,27
18152771,male,31,27
19044907,female,27,27
18843419,female,25,27
18400249,female,30,27
18546661,female,65,27
18541047,male,31,27
18006750,male,26,27
19058361,female,25,27
17945795,female,41,27
18568515,female,22,27
18778879,male,26,27
18450663,female,24,27
18327407,male,31,27
18547711,male,23,27
18847717,female,38,27
17928113,male,43,27
18110281,female,27,27
18305007,male,30,27
18117674,female,45,27
18317089,female,30,27
18669917,female,34,27
18300919,male,36,27
18091633,male,34,27
18289929,male,28,27
18345523,male,26,27
18264617,female,25,27
18845337,female,34,27
18036221,male,15,27
18217960,female,24,27
18944387,male,28,27
18948760,male,34,27
19006925,male,5,27
18357297,male,5,27
18545513,male,5,27
19083883,male,31,27
18895905,male,31,27
18020835,male,31,27
19126317,male,31,27
18386711,male,31,27
17930185,male,31,27
18879651,male,31,27
18656365,male,24,27
19119716,female,24,27
18234069,male,25,27
18329829,male,23,27
18287983,female,41,27
18828159,male,22,27
18006065,female,23,27
18597033,female,24,27
18615807,male,23,27
18403613,female,45,27
18622723,male,66,27
19015143,male,25,27
18827221,female,34,27
18448563,female,54,27
18439106,male,24,27
18860401,male,22,27
18474169,male,24,27
18559919,male,29,27
19020353,female,52,27
18178951,female,24,27
18499019,male,27,27
18830777,male,5,27
18253529,male,5,27
18176165,male,5,27
19086333,male,5,27
18956469,male,5,27
18204893,male,5,27
18546217,female,31,27
18175367,female,31,27
18619951,female,31,27
19058487,male,31,27
18524191,male,31,27
18618761,male,31,27
18961747,male,31,27
18028493,male,31,27
18724433,male,31,27
18619503,male,31,27
18679031,male,31,27
18857671,male,31,27
18571259,male,24,27
18400711,male,35,27
18218473,female,52,27
18396483,female,32,27
18071515,male,23,27
19005735,female,33,27
18321583,female,23,27
18597327,female,25,27
18174653,female,66,27
17971081,male,35,27
17966165,female,34,27
18331509,female,28,27
18232333,female,53,27
18061715,male,45,27
18125177,male,29,27
18016075,female,28,27
18006597,male,31,27
18227139,male,51,27
18398079,male,26,27
18539451,male,24,27
18285028,female,27,27
18442302,male,26,27
18243267,female,37,27
19002361,female,34,27
18299351,female,49,27
18436187,female,52,27
18097471,female,31,27
19042513,male,32,27
18342863,male,5,27
18802273,male,31,27
18306421,male,31,27
18044103,male,31,27
18798773,male,31,27
18185475,male,31,27
18952129,male,31,27
18803071,male,31,27
18296523,male,31,27
17903403,female,31,27
18414711,male,31,27
18128109,male,24,27
18840549,male,36,27
18488155,male,23,27
18778039,female,48,27
18140003,male,28,27
18730719,male,35,27
19111519,female,22,27
18240315,male,29,27
19000919,male,24,27
19041267,female,26,27
18754841,female,32,27
18817631,male,24,27
18610081,female,27,27
18091353,female,29,27
17919685,male,35,27
19089917,female,39,27
18153751,male,23,27
18151833,female,22,27
18569971,female,31,27
18029501,male,32,27
18815840,female,30,27
18103018,male,25,27
17936737,female,24,27
18269139,male,29,27
18753049,female,42,27
19090001,male,5,27
18205089,female,31,27
18948013,female,31,27
18519077,female,31,27
18059293,female,31,27
18425477,male,31,27
18322171,female,31,27
18160079,male,31,27
18046875,male,31,27
18769149,female,31,27
18525885,male,31,27
19001339,male,31,27
18182838,male,31,27
19091709,female,31,27
18938199,male,31,27
18447016,female,43,27
18235365,male,27,27
19038201,male,47,27
18912131,male,24,27
18357647,male,32,27
18472923,male,30,27
18593967,male,45,27
18413101,male,23,27
19016361,male,26,27
18087419,male,25,27
18890963,male,36,27
18465545,female,33,27
18605531,female,26,27
18930233,female,36,27
18087027,male,25,27
18829881,female,31,27
18736641,male,27,27
18074189,male,23,27
17950401,male,31,27
18343857,male,31,27
18256077,female,42,27
18674397,male,43,27
17935099,female,31,27
18591083,male,41,27
18219257,female,27,27
18189487,male,23,27
18108223,male,30,27
18804821,male,27,27
19065613,female,42,27
18390281,male,29,27
18406367,male,65,27
18192125,male,23,27
18153387,male,5,27
18116721,male,5,27
18143377,male,5,27
18881919,male,5,27
18537491,male,31,27
17948326,male,31,27
18753385,female,31,27
18050366,male,31,27
19134395,male,31,27
18311923,male,31,27
18000773,male,31,27
18027034,male,31,27
18218683,male,29,27
19112000,male,35,27
18403987,male,38,27
18933243,female,25,27
18831407,male,48,27
18765999,female,24,27
18066587,male,27,27
18955181,male,25,27
19056779,male,18,27
18406633,male,24,27
18651157,female,40,27
18377485,male,23,27
18748107,male,27,27
18404841,male,50,27
18434241,female,42,27
18673319,male,29,27
18716369,male,26,27
18104261,male,24,27
19132535,male,26,27
18638445,male,27,27
18259115,female,26,27
18037327,female,45,27
19093249,male,5,27
18227461,male,5,27
19007541,male,5,27
19069589,male,5,27
18274417,male,31,27
18114859,male,31,27
18312819,male,31,27
18482555,male,31,27
18034107,male,31,27
18278645,male,31,27
18118040,male,31,27
18406101,male,31,27
18127585,male,31,27
19011181,male,25,27
18180491,male,36,27
18516085,male,24,27
18803561,male,38,27
18201298,male,24,27
18988235,female,49,27
18744201,female,21,27
18211501,female,53,27
18849439,female,42,27
18173155,male,26,27
18828881,male,42,27
19024930,female,31,27
18453260,female,20,27
18928959,male,54,27
18201743,female,49,27
17941469,male,5,27
18097499,male,5,27
18035871,male,31,27
18543385,female,31,27
18415831,male,31,27
18822559,male,31,27
18015084,female,31,27
18255699,female,31,27
