base_price,discount_percentage,quantity,manufacturer,tax_amount,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price
18.99,0,2,Gnomehouse,0,2842371,Men's Accessories,ZO0120501205,13.99,12.998,15.29,sold_product_575027_12754,11.998,2016-12-15 12:02:53,Clutch - rose,6.99,32.0,23.99
37.99,0,2,Spherecords,0,35146684,Women's Shoes,ZO0082900829,49.99,11.998,14.57,sold_product_590924_15762,14.998,2016-12-31 23:22:34,Soft shell jacket - mottled grey,46.99,32.95,37.99
79.99,20,1,,0,52897518,Men's Accessories,ZO0209602096,24.99,11.998,25.3,sold_product_558201_16517,12.998,2016-12-17 05:47:02,Cardigan - navy/brown,10.99,154.99,21.99
49.99,20,1,Gnomehouse mom,0,46527824,Men's Clothing,ZO0320603206,59.99,0.0,13.05,sold_product_590208_22621,12.998,2016-12-11 13:46:34,Windbreaker - dark blue,21.99,209.99,21.99
114.99,0,2,Gnomehouse mom,0,38281817,Women's Clothing,ZO0486304863,159.99,12.998,24.5,sold_product_570814_24536,11.998,2016-12-29 23:58:34,Swimming shorts - dark red,59.992,44.99,14.99
22.99,20,2,Primemaster,0,35862249,Men's Clothing,ZO0518805188,184.99,12.998,10.44,sold_product_557661_16450,12.998,2016-12-09 20:58:34,Summer dress - dark blue,134.99,149.99,25.99
89.99,0,2,,0,5886324,Women's Accessories,ZO0496804968,29.99,0.0,81.59,sold_product_564968_14312,12.998,2016-12-04 11:31:12,Ankle boots - black,51.992,24.99,134.99
26.99,20,1,Low Tide Media,0,34437012,Women's Accessories,ZO0272002720,15.99,0.0,10.19,sold_product_578885_24309,0.0,2016-12-08 09:36:00,Print T-shirt - blue/white,59.99,26.99,189.99
99.99,20,2,Spherecords Curvy,0,42211915,Men's Clothing,ZO0086400864,149.99,12.998,12.95,sold_product_590832_20570,14.998,2016-12-01 21:44:38,Ankle boots - setter,28.99,35.99,49.99
12.99,0,1,Karmanite,0,2763029,Women's Clothing,ZO0303703037,26.99,0.0,12.09,sold_product_564701_20066,0.0,2016-12-22 02:32:38,Polo shirt - mottled light grey/white,25.99,199.99,154.99
27.99,0,2,Spritechnologies,0,46735418,Women's Clothing,ZO0487304873,59.99,14.998,10.79,sold_product_588135_23749,11.998,2016-12-06 15:46:05,Casual Cuffed Pants,17.99,94.99,79.99
50.0,0,1,Tigress Enterprises,0,38828676,Women's Shoes,ZO0558205582,47.99,11.998,38.25,sold_product_568229_12039,12.998,2016-12-06 07:36:29,2 PACK - Over-the-knee socks - mid grey multicolor,17.99,35.99,174.99
64.99,0,2,Oceanavigations,0,857718,Women's Shoes,ZO0527105271,164.99,11.998,13.92,sold_product_574649_17431,12.998,2016-12-10 17:49:55,Blouse - rose,114.99,24.99,64.99
134.99,20,2,Champion Arts,0,32048657,Men's Shoes,ZO0040800408,18.0,0.0,30.59,sold_product_590529_16037,12.998,2016-12-06 04:29:17,Sports shorts - mottled grey,7.99,41.99,17.99
44.99,0,2,Crystal Lighting,0,4815743,Men's Shoes,ZO0445204452,20.99,0.0,18.14,sold_product_589087_2785,12.998,2016-12-05 03:11:31,Winter boots - asphalt,59.99,47.99,45.99
30.99,20,2,,0,31162489,Men's Shoes,ZO0110801108,49.99,12.998,53.9,sold_product_582203_24300,0.0,2016-12-02 13:00:29,Shirt - olive multicolor,1079.98,14.99,32.95
32.99,0,2,Crystal Lighting,0,49305126,Women's Accessories,ZO0391703917,49.99,0.0,14.03,sold_product_557088_23071,14.998,2016-12-18 08:02:24,Jumper dress - yellow,44.99,84.99,99.99
74.99,20,2,Crystal Lighting,0,2497141,Men's Shoes,ZO0046400464,7.99,12.998,18.01,sold_product_552907_17664,14.998,2016-12-30 08:08:10,Lace-up boots - Blue Violet,11.99,74.99,28.99
14.99,20,2,Karmanite,0,51606984,Women's Clothing,ZO0110301103,114.99,14.998,82.25,sold_product_583630_6141,12.998,2016-12-07 19:23:31,Lace-ups - whisky,47.992,51.99,43.99
35.99,0,2,Angeldale,0,46296991,Men's Accessories,ZO0175301753,54.99,14.998,8.74,sold_product_557112_20803,12.998,2016-12-26 19:53:46,Wool - dark denim,164.99,36.99,34.0
32.0,20,2,Microlutions,0,47599065,Men's Shoes,ZO0375903759,11.99,11.998,43.2,sold_product_728592_18838,14.998,2016-12-28 07:23:31,Shirt - dark blue,189.99,51.99,26.99
199.99,20,2,Tigress Enterprises Curvy,0,42353748,Women's Clothing,ZO0378703787,69.99,14.998,16.45,sold_product_586640_15321,14.998,2016-12-08 12:38:53,Wallet - brandy,174.99,94.99,45.99
34.0,20,2,Spherecords Maternity,0,51345382,Women's Shoes,ZO0140301403,134.99,11.998,13.77,sold_product_588580_22720,11.998,2016-12-26 10:24:58,Sherpa - Wool - grey,94.99,109.99,20.99
32.0,0,1,Oceanavigations,0,31058979,Women's Shoes,ZO0348803488,74.99,14.998,6.9,sold_product_575255_13327,11.998,2016-12-09 21:34:34,Cardigan - mottled brown,17.99,134.99,74.99
14.99,0,2,Gnomehouse,0,44349937,Men's Shoes,ZO0107401074,11.99,12.998,11.25,sold_product_575592_15072,11.998,2016-12-28 16:49:26,Shorts - dark green,149.99,114.99,21.99
23.99,20,1,Gnomehouse,0,39849165,Men's Accessories,ZO0040800408,139.99,0.0,13.76,sold_product_573879_24623,0.0,2016-12-12 16:13:26,3 PACK - Basic T-shirt - white/black/grey,5.99,45.99,184.99
19.99,0,2,Primemaster,0,31534829,Women's Shoes,ZO0591305913,19.99,0.0,12.74,sold_product_565521_12423,11.998,2016-12-17 10:49:26,Blouse - white,64.99,26.99,25.99
37.99,20,1,Spherecords,0,48885673,Men's Shoes,ZO0150101501,20.99,11.998,10.08,sold_product_577223_17177,14.998,2016-12-29 12:04:19,Cardigan - black/creme,199.99,36.99,189.99
34.0,20,1,Oceanavigations,0,33926502,Women's Shoes,ZO0694506945,15.0,12.998,3.43,sold_product_732546_18249,12.998,2016-12-14 10:09:07,2 PACK - Top - white/dark blue/dark blue,5.99,32.99,20.99
34.99,20,2,Oceanavigations,0,39785728,Men's Shoes,ZO0138301383,11.99,11.998,59.79,sold_product_590351_13419,0.0,2016-12-13 15:23:02,Clutch - taupe,28.99,19.99,45.99
15.0,0,2,,0,46225421,Men's Clothing,ZO0704507045,149.99,14.998,14.49,sold_product_552135_15320,11.998,2016-12-10 23:05:17,Ballet pumps - rose/salmon,6.99,1079.98,24.99
9.99,20,1,Spherecords Curvy,0,31938700,Women's Clothing,ZO0102501025,32.0,12.998,19.32,sold_product_572056_24777,0.0,2016-12-10 07:58:05,3/4 sports trousers - dark grey multicolor,59.99,15.0,32.0
15.0,20,2,Spherecords,0,34544519,Women's Shoes,ZO0214702147,199.99,11.998,12.64,sold_product_584261_23253,12.998,2016-12-04 02:34:05,Wool - grey,13.99,51.99,159.99
14.99,0,1,Tigress Enterprises Curvy,0,34091923,Women's Shoes,ZO0351903519,74.99,11.998,26.99,sold_product_583814_14662,12.998,2016-12-05 17:34:05,2 PACK - Shorts - black,34.99,22.99,49.99
22.99,20,2,Spherecords Maternity,0,51725820,Men's Shoes,ZO0530505305,27.99,14.998,15.59,sold_product_717603_12011,12.998,2016-12-05 10:09:07,Jumper dress - dark blue,46.99,15.0,27.99
94.99,0,2,Spherecords Maternity,0,45040865,Men's Accessories,ZO0479304793,41.99,0.0,6.3,sold_product_564009_13956,12.998,2016-12-14 00:57:36,Sweatshirt - white ,11.99,104.99,79.99
41.99,0,2,Karmanite,0,32206823,Men's Accessories,ZO0532305323,99.99,11.998,4.31,sold_product_577826_25154,0.0,2016-12-22 11:58:34,Vest - salt/pepper,35.99,19.99,15.99
37.99,0,2,Tigress Enterprises Curvy,0,52215712,Women's Accessories,ZO0479504795,199.99,0.0,24.43,sold_product_713377_18075,11.998,2016-12-20 18:17:17,A-line skirt - blue,46.99,43.99,41.99
32.95,20,1,Gnomehouse,0,34732070,Women's Accessories,ZO0344103441,28.99,14.998,13.5,sold_product_564257_14015,12.998,2016-12-27 16:06:14,Sweatshirt - mottled grey,119.99,13.99,104.99
49.99,0,1,Tigress Enterprises,0,44055547,Men's Shoes,ZO0441704417,114.99,14.998,6.75,sold_product_585379_22085,12.998,2016-12-29 22:20:38,Cardigan - taupe,34.0,18.0,9.99
209.99,0,1,Tigress Enterprises,0,2786618,Women's Clothing,ZO0159401594,33.99,14.998,18.5,sold_product_574002_12599,14.998,2016-12-12 15:18:43,Jumpsuit - blue,109.99,99.99,37.99
15.99,20,2,Karmanite,0,47952312,Women's Shoes,ZO0093100931,43.99,0.0,11.12,sold_product_574158_13720,0.0,2016-12-15 01:58:05,Vest - mottled grey,134.99,20.99,104.99
43.99,20,2,Spherecords Maternity,0,43803246,Men's Accessories,ZO0644306443,49.99,14.998,41.65,sold_product_588868_11244,14.998,2016-12-25 08:54:14,Wallet - brown,59.992,26.99,124.99
34.99,0,1,Spritechnologies,0,37653439,Men's Accessories,ZO0469004690,12.99,12.998,50.99,sold_product_590389_20915,12.998,2016-12-20 19:14:53,Classic Heels with Straps,69.99,16.99,46.99
119.99,20,1,Tigress Enterprises MAMA,0,35426950,Women's Shoes,ZO0574905749,20.99,11.998,5.06,sold_product_570133_24935,0.0,2016-12-25 04:55:12,Blouse - Chocolate/ black,59.992,28.99,33.99
28.99,0,2,Pyramidustries,0,6320496,Men's Shoes,ZO0700207002,144.99,12.998,6.59,sold_product_557016_11694,11.998,2016-12-05 14:11:02,Long sleeved top - grey/dark blue,41.99,29.99,5.99
20.99,0,2,Spherecords,0,32196981,Women's Clothing,ZO0207102071,33.99,11.998,4.6,sold_product_570234_22620,11.998,2016-12-17 04:13:26,Suit jacket - light grey,7.99,22.99,159.99
19.99,0,1,Tigress Enterprises,0,43901143,Men's Shoes,ZO0174701747,25.99,12.998,8.31,sold_product_729302_11457,14.998,2016-12-26 12:10:05,Jersey dress - dark grey/light grey,24.99,15.99,24.99
13.99,20,1,Spherecords Curvy,0,37776880,Women's Clothing,ZO0498704987,28.99,12.998,8.24,sold_product_557742_24700,0.0,2016-12-25 03:47:31,High heels - black,13.99,28.99,29.99
16.99,0,2,Pyramidustries,0,49148453,Women's Clothing,ZO0242802428,23.99,0.0,11.95,sold_product_552442_21541,14.998,2016-12-29 08:34:05,Chinos - navy,16.99,28.99,99.99
184.99,20,2,Microlutions,0,37286426,Women's Shoes,ZO0433904339,10.99,12.998,19.32,sold_product_574867_14070,11.998,2016-12-19 19:23:31,Jersey dress - Medium Sea Green,64.99,51.99,59.99
1079.98,20,1,Oceanavigations,0,4490127,Women's Clothing,ZO0634606346,22.99,12.998,61.25,sold_product_574631_16976,14.998,2016-12-14 00:53:17,Jumper - white/blue/khaki,209.99,22.99,32.95
1079.98,20,2,Tigress Enterprises MAMA,0,4458222,Women's Clothing,ZO0560405604,154.99,14.998,47.49,sold_product_716521_12164,0.0,2016-12-02 07:53:46,Hoodie - grey multicolor,134.99,21.99,28.99
189.99,0,2,Tigress Enterprises,0,46464819,Men's Clothing,ZO0707707077,8.99,11.998,2.88,sold_product_566146_24862,14.998,2016-12-17 22:12:00,Briefcase - brandy,139.99,50.0,189.99
10.99,20,1,Pyramidustries active,0,6865188,Women's Shoes,ZO0286902869,79.99,0.0,8.63,sold_product_582457_7840,12.998,2016-12-28 15:14:24,Hoodie - navy/white,34.99,15.99,69.99
79.99,0,2,Pyramidustries,0,3248258,Women's Accessories,ZO0326403264,33.99,0.0,10.06,sold_product_559334_20831,12.998,2016-12-24 02:28:19,Wallet - blue,50.0,19.99,144.99
32.95,0,2,Low Tide Media,0,7157041,Women's Shoes,ZO0631206312,9.99,0.0,70.01,sold_product_562247_5292,14.998,2016-12-22 19:39:22,Jumpsuit - teal,45.99,25.99,84.99
37.99,0,1,Spherecords,0,32252271,Men's Clothing,ZO0133801338,45.99,11.998,5.52,sold_product_590747_25058,11.998,2016-12-04 18:56:10,Mini skirt - navy blazer,26.99,25.99,44.99
41.99,20,1,Pyramidustries active,0,46798946,Women's Clothing,ZO0610906109,5.99,12.998,14.85,sold_product_713541_1260,12.998,2016-12-24 03:59:02,Jumper - white/black,189.99,9.99,21.99
32.95,20,1,Microlutions,0,31688102,Women's Accessories,ZO0323603236,119.99,12.998,10.35,sold_product_559502_21833,11.998,2016-12-12 13:10:34,Shirt - navy/bordeaux,43.99,41.99,189.99
31.99,20,1,Spritechnologies,0,14512759,Men's Clothing,ZO0513705137,35.99,14.998,7.84,sold_product_559269_15775,11.998,2016-12-04 12:41:46,Sandals - Medium Violet Red,94.99,15.99,134.99
164.99,0,1,Spherecords Maternity,0,53542059,Men's Shoes,ZO0300803008,59.99,14.998,14.85,sold_product_565896_15296,0.0,2016-12-06 13:46:34,Chinos - Forest Green,84.99,209.99,94.99
119.99,0,1,Tigress Enterprises MAMA,0,47896891,Women's Shoes,ZO0064900649,15.0,12.998,9.89,sold_product_567381_13005,12.998,2016-12-07 01:43:41,Long sleeved top - navy/white,46.99,31.99,99.99
184.99,20,2,Spherecords Curvy,0,36419673,Women's Clothing,ZO0305603056,119.99,11.998,9.68,sold_product_587272_15065,14.998,2016-12-02 11:51:22,Slim fit jeans - dark gray,89.99,199.99,189.99
8.99,0,1,Tigress Enterprises Curvy,0,34956243,Women's Clothing,ZO0565905659,18.99,0.0,25.01,sold_product_562404_19679,11.998,2016-12-02 23:08:10,Trainers - silver,35.99,74.99,36.99
8.99,0,1,Tigress Enterprises,0,41007742,Men's Clothing,ZO0464804648,33.99,11.998,15.19,sold_product_555699_19119,12.998,2016-12-24 02:19:41,Cardigan - Sky Blue,32.0,34.99,64.99
34.99,0,2,Gnomehouse mom,0,35627305,Men's Shoes,ZO0312103121,7.99,14.998,37.09,sold_product_591022_15144,14.998,2016-12-14 04:45:07,Shirt - white/blue,41.99,114.99,15.0
104.99,0,2,Spritechnologies,0,42540513,Men's Accessories,ZO0119001190,35.99,12.998,81.59,sold_product_575027_12754,0.0,2016-12-24 09:54:43,Chinos - military green,41.99,144.99,18.99
24.99,20,1,Spherecords Curvy,0,51275252,Men's Clothing,ZO0227602276,15.0,11.998,60.75,sold_product_717341_23949,11.998,2016-12-13 13:10:34,Suit - dark grey,22.99,19.99,26.99
69.99,0,1,Elitelligence,0,86130,Men's Clothing,ZO0367003670,26.99,0.0,57.19,sold_product_580708_15737,0.0,2016-12-12 18:57:36,Jumpsuit - evening blue,184.99,34.0,45.99
12.99,20,2,Pyramidustries active,0,35483631,Women's Accessories,ZO0479304793,33.99,12.998,17.33,sold_product_571994_15564,0.0,2016-12-02 02:02:24,Snowboard jacket - black,29.99,28.99,139.99
20.99,20,1,Angeldale,0,47944012,Men's Shoes,ZO0301703017,43.99,14.998,24.43,sold_product_558325_19586,0.0,2016-12-09 10:20:38,Trainers - Dark Khaki,28.99,109.99,10.99
20.99,0,1,Tigress Enterprises MAMA,0,31933743,Women's Shoes,ZO0693606936,20.99,11.998,67.5,sold_product_588903_13457,11.998,2016-12-27 07:50:53,Tote bag - cognac/blue,41.99,14.99,13.99
15.0,20,1,,0,40780939,Women's Accessories,ZO0376803768,47.99,0.0,22.5,sold_product_573622_17300,12.998,2016-12-05 00:44:38,A-line skirt - Pale Violet Red,35.99,28.99,109.99
32.0,20,2,Crystal Lighting,0,38630906,Women's Shoes,ZO0328403284,21.99,0.0,49.5,sold_product_730078_18038,12.998,2016-12-15 00:01:26,Across body bag - gun ,30.99,32.95,12.99
99.99,20,2,,0,41481157,Women's Shoes,ZO0423604236,139.99,12.998,17.48,sold_product_729914_18601,0.0,2016-12-16 02:21:07,Trainers - silver,47.992,15.0,22.99
209.99,20,2,Spherecords,0,6808092,Men's Shoes,ZO0482204822,149.99,0.0,18.5,sold_product_554214_14237,14.998,2016-12-30 09:59:02,Lace-ups - tan,159.99,28.99,74.99
21.99,0,1,,0,43547395,Men's Shoes,ZO0644206442,89.99,12.998,83.69,sold_product_732060_14903,11.998,2016-12-23 06:20:10,Basic T-shirt - dark blue/white,13.99,22.99,46.99
28.99,20,1,Gnomehouse,0,50062270,Men's Accessories,ZO0333003330,15.0,12.998,14.03,sold_product_569746_20777,11.998,2016-12-12 12:36:00,Jersey dress - beige,94.99,49.99,184.99
5.99,20,2,Spherecords Curvy,0,50583960,Women's Accessories,ZO0351203512,104.99,14.998,3.6,sold_product_730736_14266,0.0,2016-12-13 02:52:48,Casual lace-ups - dark brown,31.99,94.99,59.99
139.99,0,1,Gnomehouse,0,4636487,Women's Clothing,ZO0063200632,34.99,12.998,17.1,sold_product_733089_25122,11.998,2016-12-17 01:32:10,Lace-ups - antique silver,6.99,18.0,84.99
44.99,0,1,Spherecords,0,31373757,Men's Shoes,ZO0656406564,10.99,0.0,7.35,sold_product_582994_1850,12.998,2016-12-31 15:34:34,Suit jacket - blue multicolor,84.99,37.99,94.99
15.0,0,1,Low Tide Media,0,32107401,Women's Clothing,ZO0554105541,64.99,0.0,58.29,sold_product_574079_15667,11.998,2016-12-02 21:56:10,Basic T-shirt - black,54.99,26.99,27.99
45.99,0,1,Elitelligence,0,40314175,Women's Shoes,ZO0222702227,199.99,14.998,35.74,sold_product_572657_16819,14.998,2016-12-31 15:14:24,Light jacket - Light Blue,209.99,13.99,11.99
50.0,0,1,Tigress Enterprises,0,32706939,Men's Shoes,ZO0023800238,9.99,14.998,10.39,sold_product_574631_16976,0.0,2016-12-31 21:21:36,Belt - dark navy,134.99,41.99,209.99
32.0,20,2,Tigress Enterprises,0,926076,Men's Shoes,ZO0712407124,23.99,11.998,6.35,sold_product_577505_1694,12.998,2016-12-13 13:10:34,Necklace - imitation rhodium,164.99,49.99,32.0
1079.98,20,2,Gnomehouse mom,0,39594891,Women's Shoes,ZO0590605906,44.99,0.0,82.14,sold_product_585489_5192,0.0,2016-12-05 11:58:34,Cape - black/rose,29.99,45.99,15.99
46.99,20,2,Elitelligence,0,42479233,Men's Accessories,ZO0471804718,19.99,0.0,56.09,sold_product_720637_19055,11.998,2016-12-02 21:05:46,Snood - black/grey multicolor,199.99,26.99,5.99
74.99,0,2,Spherecords,0,44695843,Women's Clothing,ZO0370303703,124.99,11.998,15.89,sold_product_583741_15226,14.998,2016-12-06 17:11:12,Peep toes - nude,5.99,5.99,46.99
10.99,20,1,Pyramidustries active,0,3967383,Women's Shoes,ZO0135601356,69.99,11.998,11.96,sold_product_590093_21165,12.998,2016-12-30 20:25:26,Tracksuit top - apricot multicolor,46.99,8.99,32.95
34.99,0,1,Pyramidustries active,0,2974144,Women's Accessories,ZO0355903559,9.99,12.998,12.99,sold_product_558942_8457,12.998,2016-12-18 12:54:43,Espadrilles - champagne,1079.98,21.99,22.99
159.99,20,2,Crystal Lighting,0,44832904,Women's Clothing,ZO0354503545,14.99,0.0,13.5,sold_product_560866_19581,14.998,2016-12-18 13:50:53,Jumpsuit - Pale Violet Red,22.99,94.99,64.99
11.99,0,1,Pyramidustries active,0,48718746,Men's Accessories,ZO0024200242,10.99,11.998,11.43,sold_product_557215_24056,12.998,2016-12-02 09:48:58,Wool - dark denim,23.99,11.99,15.0
23.99,0,2,Crystal Lighting,0,43685702,Men's Clothing,ZO0593605936,22.99,14.998,42.49,sold_product_570304_12950,14.998,2016-12-29 04:55:12,Classic heels - white,17.99,33.99,11.99
44.99,0,1,Gnomehouse mom,0,44748036,Men's Accessories,ZO0201802018,59.99,14.998,4.23,sold_product_582594_21609,12.998,2016-12-24 11:08:10,Trenchcoat - navy,32.95,35.99,99.99
149.99,20,2,Primemaster,0,33363219,Men's Shoes,ZO0577705777,29.99,11.998,17.02,sold_product_586188_18447,11.998,2016-12-06 05:22:34,Weekend bag - navy/brown,30.99,69.99,23.99
21.99,20,2,Karmanite,0,41253099,Women's Shoes,ZO0590105901,31.99,11.998,11.72,sold_product_719459_16433,0.0,2016-12-12 16:56:38,Platform boots - avana,154.99,46.99,37.99
149.99,20,2,Tigress Enterprises,0,49363693,Women's Clothing,ZO0668406684,139.99,14.998,3.6,sold_product_568023_22315,14.998,2016-12-01 05:42:43,Ankle boots - Antique White,30.99,29.99,12.99
12.99,0,1,Spritechnologies,0,4650446,Women's Accessories,ZO0101101011,64.99,0.0,19.32,sold_product_553827_11583,14.998,2016-12-21 18:50:24,Casual lace-ups - oliv ,124.99,14.99,19.99
64.99,0,2,,0,48221628,Women's Clothing,ZO0026200262,139.99,12.998,63.24,sold_product_570769_23641,11.998,2016-12-21 19:43:41,Belt - mid brown,22.99,159.99,37.99
32.95,20,2,Microlutions,0,50885678,Women's Shoes,ZO0658706587,149.99,0.0,53.99,sold_product_588822_13545,11.998,2016-12-08 23:05:17,Pencil skirt - dark grey ,10.99,7.99,13.99
15.0,20,2,Champion Arts,0,3539232,Men's Clothing,ZO0100501005,44.99,11.998,35.74,sold_product_576703_17978,11.998,2016-12-15 11:24:00,Weekend bag - antique cognac,8.99,31.99,32.95
27.99,20,1,,0,40317936,Women's Clothing,ZO0316603166,47.99,0.0,30.55,sold_product_582879_17209,11.998,2016-12-31 23:45:36,Summer dress - black/Medium Sea Green,11.99,32.0,134.99
99.99,20,1,Microlutions,0,31651887,Men's Accessories,ZO0686906869,17.99,11.998,17.76,sold_product_588518_21420,11.998,2016-12-30 05:25:26,SET - Pyjamas - grey/blue,29.99,164.99,35.99
94.99,20,1,Spherecords Curvy,0,36870518,Men's Accessories,ZO0153301533,33.99,11.998,11.65,sold_product_588180_22642,11.998,2016-12-20 11:03:50,Tracksuit bottoms - light blue acid wash,28.99,104.99,189.99
149.99,20,2,Karmanite,0,3521319,Men's Shoes,ZO0225802258,49.99,14.998,57.49,sold_product_570003_12274,0.0,2016-12-11 05:41:17,High heels - rose ,32.95,19.99,59.99
139.99,0,2,Gnomehouse,0,32686739,Women's Clothing,ZO0264302643,49.99,12.998,9.6,sold_product_581824_23606,0.0,2016-12-08 00:21:36,SLIM FIT - Formal shirt - light blue,13.99,21.99,32.0
174.99,20,1,Pyramidustries active,0,35666287,Men's Clothing,ZO0383003830,28.99,14.998,87.44,sold_product_580730_19796,12.998,2016-12-10 21:23:02,Nightie - pink/black,15.0,41.99,32.0
28.99,20,1,Gnomehouse mom,0,51731687,Men's Accessories,ZO0397703977,99.99,12.998,35.25,sold_product_727381_13090,14.998,2016-12-29 10:24:58,Ankle boots - taupe,41.99,37.99,41.99
18.0,0,2,,0,48120251,Men's Clothing,ZO0495104951,22.99,14.998,7.79,sold_product_589438_19927,14.998,2016-12-26 15:01:26,Sports bag - navy/cognac,44.99,23.99,119.99
1079.98,0,2,Spherecords Maternity,0,37119461,Women's Accessories,ZO0404704047,104.99,12.998,45.04,sold_product_552291_15036,12.998,2016-12-04 13:45:07,Occasion wear - black/taupe,94.99,8.99,199.99
45.99,0,1,Low Tide Media,0,49956964,Men's Accessories,ZO0584805848,174.99,11.998,2.76,sold_product_555610_24845,11.998,2016-12-19 22:52:19,Smart lace-ups - black ,14.99,64.99,174.99
174.99,20,1,Oceanavigations,0,31451408,Women's Shoes,ZO0354403544,13.99,11.998,18.35,sold_product_573547_22105,11.998,2016-12-10 10:29:17,Watch - black/white,34.99,199.99,23.99
124.99,0,2,Tigress Enterprises Curvy,0,7080378,Women's Accessories,ZO0265402654,74.99,14.998,59.39,sold_product_571293_24679,14.998,2016-12-28 03:23:02,Tights - black/nasturium,21.99,41.99,54.99
134.99,20,1,Champion Arts,0,31298760,Women's Clothing,ZO0037700377,20.99,0.0,3.29,sold_product_583888_19626,12.998,2016-12-02 08:47:02,Laptop bag - Dark Sea Green,23.99,84.99,13.99
6.99,20,2,Champion Arts,0,37002023,Men's Shoes,ZO0639006390,79.99,0.0,77.55,sold_product_555286_14865,14.998,2016-12-25 11:41:17,Waistcoat - grey multicolor,5.99,31.99,18.0
154.99,0,2,Low Tide Media,0,36855498,Men's Shoes,ZO0710707107,199.99,11.998,12.41,sold_product_587778_16324,14.998,2016-12-19 22:33:36,Sweatshirt - mottled light grey/dark blue,99.99,94.99,9.99
15.99,0,2,Angeldale,0,44478020,Men's Shoes,ZO0606706067,59.99,11.998,25.85,sold_product_591038_22503,12.998,2016-12-20 08:25:26,Ankle boots - tan ,69.99,30.99,29.99
26.99,0,1,,0,49501767,Women's Clothing,ZO0453404534,8.99,14.998,48.59,sold_product_566986_5014,0.0,2016-12-22 23:29:46,Belt - grey ,94.99,184.99,139.99
1079.98,0,2,Gnomehouse,0,52975057,Women's Shoes,ZO0578705787,37.99,11.998,27.6,sold_product_584113_17733,0.0,2016-12-23 14:06:43,Belt - grey ,25.99,9.99,20.99
35.99,20,2,Tigress Enterprises MAMA,0,47083018,Women's Shoes,ZO0233902339,74.99,11.998,13.24,sold_product_577666_18354,14.998,2016-12-15 12:38:53,SET - Scarf - mottled bordeaux,34.0,19.99,24.99
174.99,20,1,,0,2982008,Women's Shoes,ZO0396803968,49.99,0.0,10.7,sold_product_552302_16875,12.998,2016-12-21 03:11:31,Sweatshirt - mottled light grey,32.99,114.99,34.99
37.99,0,1,,0,31298843,Women's Accessories,ZO0543105431,44.99,11.998,11.72,sold_product_585884_15984,14.998,2016-12-30 04:46:34,Pleated skirt - black/white,144.99,1079.98,64.99
124.99,20,2,Spherecords,0,35631718,Women's Accessories,ZO0022700227,29.99,12.998,13.49,sold_product_578757_14958,14.998,2016-12-25 20:12:29,Jumper - dark brown multicolor,114.99,32.99,14.99
199.99,20,2,Microlutions,0,34220556,Men's Clothing,ZO0461904619,16.99,0.0,10.29,sold_product_551863_16027,0.0,2016-12-05 12:15:50,Hoodie - grey multicolor,94.99,21.99,49.99
79.99,20,2,Spritechnologies,0,39352209,Women's Shoes,ZO0486804868,69.99,0.0,13.63,sold_product_576380_24618,0.0,2016-12-02 09:48:58,Classic coat - dark grey multicolor,69.99,17.99,33.99
64.99,20,1,Elitelligence,0,36545267,Women's Clothing,ZO0334803348,41.99,11.998,5.01,sold_product_570908_21522,11.998,2016-12-24 19:39:22,Lace-up boots - yellow/brown,50.0,15.0,69.99
109.99,0,2,Tigress Enterprises Curvy,0,48125839,Men's Accessories,ZO0096100961,11.99,12.998,7.79,sold_product_586259_11458,11.998,2016-12-27 04:40:48,Print T-shirt - mottled grey,49.99,99.99,36.99
189.99,0,1,Spherecords Maternity,0,37185230,Women's Accessories,ZO0696106961,99.99,0.0,8.28,sold_product_583360_12266,12.998,2016-12-09 11:05:17,Long sleeved top - navy blazer,59.99,34.0,144.99
21.99,20,2,Elitelligence,0,42382316,Men's Accessories,ZO0010500105,51.99,14.998,14.57,sold_product_558148_20944,11.998,2016-12-03 08:12:29,Relaxed fit jeans - black denim,199.99,18.0,20.99
104.99,20,2,Karmanite,0,31716783,Men's Clothing,ZO0616406164,21.99,12.998,42.39,sold_product_588656_2801,0.0,2016-12-26 02:15:22,Winter jacket - white,47.992,54.99,32.99
104.99,0,2,Spherecords,0,43922106,Men's Clothing,ZO0471804718,24.99,11.998,8.64,sold_product_589368_17495,0.0,2016-12-11 14:39:50,BASIC - Straight leg jeans - dark blue denim ,17.99,15.99,30.99
109.99,0,2,Tigress Enterprises,0,47073705,Men's Accessories,ZO0287402874,26.99,11.998,9.53,sold_product_558421_22893,11.998,2016-12-08 17:13:55,Boots - Midnight Blue,19.99,109.99,144.99
84.99,0,1,,0,37990389,Women's Clothing,ZO0481504815,89.99,11.998,15.65,sold_product_590521_14125,14.998,2016-12-11 08:02:24,Print T-shirt - navy/red,1079.98,46.99,29.99
114.99,0,1,Tigress Enterprises MAMA,0,38783735,Women's Accessories,ZO0615506155,34.0,0.0,20.34,sold_product_554901_23793,0.0,2016-12-20 01:58:05,SET - Scarf - dark grey,164.99,89.99,43.99
1079.98,0,2,Angeldale,0,34003894,Women's Clothing,ZO0654106541,45.99,14.998,19.32,sold_product_732050_18816,11.998,2016-12-13 16:29:17,Winter boots - dark brown,59.992,184.99,36.99
